run,env,design,seed,previous_window_mean,recent_window_mean,relative_improvement
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s3,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,3,0.8298565792242686,0.8372957160472869,-0.008964364456774293
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s4,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,4,0.8259700474739075,0.8285570356051127,-0.0031320604652882457
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s0,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,0,0.9084695505301158,0.9138877761363984,-0.0059641246127852075
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s1,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,1,0.9240216896533966,0.9302448283831278,-0.00673484053395495
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s2,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,2,0.9115544381936391,0.9220946185588836,-0.011562864403503117
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s3,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,3,0.907409132639567,0.9187929451465606,-0.012545402175840105
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s4,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,4,0.9177427095572154,0.9270971345901489,-0.010192862264682802
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s0,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,0,0.8115374128818512,0.8241591799259186,-0.015552908397958141
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s1,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,1,0.8277214445273081,0.8264850091139475,0.0014937820223646643
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s2,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,2,0.8368494878609976,0.848918433825175,-0.014421883671131647
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s3,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,3,0.8316657118002574,0.8389675102233887,-0.00877972762316425
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s4,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,4,0.8342303964296977,0.8388500497341156,-0.005537622848782452
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s0,dmc:ball_in_cup.catch.occ,hacssmv6_single,0,0.8340849772294362,0.8413424572149912,-0.008701127803143112
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s1,dmc:ball_in_cup.catch.occ,hacssmv6_single,1,0.8493107822736105,0.8508755309581757,-0.0018423746845370316
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s2,dmc:ball_in_cup.catch.occ,hacssmv6_single,2,0.8424989957014719,0.8511093633174897,-0.01022003309196669
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s3,dmc:ball_in_cup.catch.occ,hacssmv6_single,3,0.8353861331939697,0.8423312555948893,-0.00831366732694736
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s4,dmc:ball_in_cup.catch.occ,hacssmv6_single,4,0.8486454071998596,0.8450497498512268,0.004236937262757107
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s0,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,0,0.8144530696868897,0.8320312894980113,-0.021582851689514085
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s1,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,1,0.8350513415336609,0.8342162464459737,0.0010000523873819034
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s2,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,2,0.8270748782157898,0.8315933101971944,-0.005463147413148325
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s3,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,3,0.8250898275375366,0.8359202463626861,-0.013126351172541696
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s4,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,4,0.8291278191407522,0.8342651786804199,-0.0061961007954017865
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_static-s0,dmc:ball_in_cup.catch.occ,hacssmv6_static,0,0.7876891867319743,0.791058020512263,-0.004276856705708524
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_static-s1,dmc:ball_in_cup.catch.occ,hacssmv6_static,1,0.7926150918801625,0.7989085312684377,-0.007940095328422945
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_static-s2,dmc:ball_in_cup.catch.occ,hacssmv6_static,2,0.7918072805404663,0.7963529079755147,-0.005740825509896372
