env,design,n_seeds,trainable_parameters_mean,trainable_parameters_std,val_pred_loss_mean,val_pred_loss_std,clean_mse_pre_mean,clean_mse_pre_std,clean_mse_blackout_transition_mean,clean_mse_blackout_transition_std,clean_mse_deep_blackout_mean,clean_mse_deep_blackout_std,clean_mse_first_post_mean,clean_mse_first_post_std,clean_mse_recovery_mean,clean_mse_recovery_std,clean_mse_late_post_mean,clean_mse_late_post_std,clean_mse_all_mean,clean_mse_all_std,clean_mse_first_post_ablated_mean,clean_mse_first_post_ablated_std,clean_input_mse_first_post_mean,clean_input_mse_first_post_std,last_visible_mse_first_post_mean,last_visible_mse_first_post_std,constant_mse_first_post_mean,constant_mse_first_post_std,persistence_mse_first_post_mean,persistence_mse_first_post_std,val_hier_loss_mean,val_hier_loss_std,val_hier_loss_fast_mean,val_hier_loss_fast_std,val_hier_loss_medium_mean,val_hier_loss_medium_std,val_hier_loss_slow_mean,val_hier_loss_slow_std,val_hier_loss_h1_mean,val_hier_loss_h1_std,val_hier_loss_h2_mean,val_hier_loss_h2_std,val_hier_loss_h4_mean,val_hier_loss_h4_std,val_hier_loss_h8_mean,val_hier_loss_h8_std,val_hier_loss_h16_mean,val_hier_loss_h16_std,tau_fast_mean,tau_fast_std,tau_slow_mean,tau_slow_std,tau_fast_min_mean,tau_fast_min_std,tau_fast_max_mean,tau_fast_max_std,tau_medium_min_mean,tau_medium_min_std,tau_medium_max_mean,tau_medium_max_std
dmc:ball_in_cup.catch.occ,hacsmv4_two_noaux,5,851076.0,0.0,0.8403494092623393,0.016608360426444823,0.6166149497032165,0.0039231877737241,0.7901272892951965,0.02135255082956661,1.1013808012008668,0.028818457058550698,0.9775278806686402,0.032292836188755336,0.7809509038925171,0.004081726304003005,0.7167074084281921,0.003670643187223623,0.7533604979515076,0.0023686363990076814,1.8788463592529296,0.15740680161050732,0.7005513668060303,0.00996161221165164,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,1.3962879994710287,0.005804366024699314,1.2066173906326294,0.0027896294546649993,1.5859585707982382,0.01089388743255912,,,1.1560725863774617,0.003259573306732968,1.257162171045939,0.0023308223788964287,1.4836583477656047,0.007199002678143357,1.6882587976455687,0.01462737385573971,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv5_noaux,5,851332.0,0.0,0.8850159322420756,0.008431315736087455,0.6192157030105591,0.005713002084767578,0.8430306077003479,0.039411753585368484,1.1855013847351075,0.012277723127273807,1.0568740844726563,0.015007835096206833,0.7981131553649903,0.005997057098852129,0.7242321610450745,0.005696809458686155,0.7754560589790345,0.004737827668010267,1.8243274927139281,0.17375893401269735,0.722842788696289,0.011156243113208161,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,1.5046428400675456,0.006354744969413822,1.2786483424504598,0.003056575094452568,1.730637375195821,0.01203500925812031,,,1.2716995414098105,0.0032798709944599357,1.2855971466700236,0.003368557160440099,1.6230116697947183,0.008816159933692355,1.83826309076945,0.01570676211538699,,,3.5690568923950194,0.021322074846951526,22.93672332763672,0.16578191507649848,1.2331982612609864,0.009629480398640693,8.376533699035644,0.0858981048695913,6.490154457092285,0.028400527350891304,66.83467407226563,0.28952143910449774
dmc:ball_in_cup.catch.occ,hacssmv6,5,851076.0,0.0,0.8327256180445353,0.012248445373445249,0.6161998391151429,0.0045178675939921455,0.7839241623878479,0.01993745768018,1.0716913223266602,0.012846792376164725,0.9632748603820801,0.022956630818237678,0.7802914261817933,0.004702156542999858,0.7163692593574524,0.0031285215101316648,0.7488587021827697,0.0008088763726462349,1.8620501518249513,0.1152113013397343,0.7049139618873597,0.008214283471121558,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.14266554447015126,0.0013333438819466729,0.1181567365527153,0.0018766322035056265,0.16717434620857238,0.0013454067886106136,,,0.0784444090127945,0.001224830979759129,0.1578690630197525,0.0025288210693789385,0.11038591742515565,0.0007431933072720788,0.22396278178691864,0.002124438265263775,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,5,851076.0,0.0,0.8403494092623393,0.016608360426444823,0.6166149497032165,0.0039231877737241,0.7901272892951965,0.02135255082956661,1.1013808012008668,0.028818457058550698,0.9775278806686402,0.032292836188755336,0.7809509038925171,0.004081726304003005,0.7167074084281921,0.003670643187223623,0.7533604979515076,0.0023686363990076814,1.8788463592529296,0.15740680161050732,0.7005513668060303,0.00996161221165164,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.13711084938049317,0.0008168319089510115,0.11519868729511896,0.0011180056988518814,0.1590230141878128,0.0009634499253839134,,,0.07789094694455465,0.0008081395243374887,0.15250642744700113,0.0014287494062262037,0.1070079669157664,0.0005092546046083945,0.2110380620956421,0.0015413465650908778,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,5,851076.0,0.0,0.8396727520624796,0.01732368314349072,0.6170069932937622,0.0030232704898465962,0.7808868050575256,0.024100273602518468,1.0902658939361571,0.027243615052486958,0.976146686077118,0.03394985852874285,0.7771725296974182,0.0041298965225130355,0.7172332406044006,0.0038966857982680775,0.75127694606781,0.0023503198359681354,1.8423223733901977,0.17528563902609953,0.7025023460388183,0.012292854343482986,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1182240094145139,0.001444907390040439,0.1182240094145139,0.001444907390040439,0.0,0.0,,,0.07848260794083277,0.0009522511876654339,0.15796540939807893,0.0019380383015629675,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,5,851076.0,0.0,0.836687669912974,0.012313823236794098,0.6192537665367126,0.004541402156706402,0.7895023107528687,0.020787473461343152,1.0889445781707763,0.01989123544321997,0.9694863080978393,0.025521980687655637,0.7794580340385437,0.0037430360445270122,0.7174052834510803,0.0038813431641324674,0.7525789260864257,0.0010782636966325434,1.8844039916992188,0.14471585566858033,0.7023168206214905,0.012931125437267882,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.16716367308298746,0.0012601263029255825,0.0,0.0,0.16716367308298746,0.0012601263029255825,,,,,,,0.11042479904492697,0.0007110401295180279,0.223902547955513,0.001954889563655509,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_noaction,5,851076.0,0.0,0.9257958254814148,0.012446412563151859,0.6183136343955994,0.007048963584811299,0.8031782507896423,0.04234088243634227,1.1594865322113037,0.03368348946324206,1.137719988822937,0.024279863642010353,0.785750937461853,0.007641557225410092,0.7216639399528504,0.004801264285724891,0.7692084193229676,0.0058126687080625305,1.940438175201416,0.039318461834969495,0.7158913731575012,0.017277415836032636,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1291789956887563,0.0007297178336935778,0.10522625674804052,0.0009763216863275323,0.1531317310333252,0.0016536979335579278,,,0.0709824704527855,0.000691331792822164,0.13947004282474518,0.0012616668859006003,0.10197326282660166,0.0006706882064586529,0.2042902015844981,0.002690532225236752,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_noaux,5,851076.0,0.0,0.8403494092623393,0.016608360426444823,0.6166149497032165,0.0039231877737241,0.7901272892951965,0.02135255082956661,1.1013808012008668,0.028818457058550698,0.9775278806686402,0.032292836188755336,0.7809509038925171,0.004081726304003005,0.7167074084281921,0.003670643187223623,0.7533604979515076,0.0023686363990076814,1.8788463592529296,0.15740680161050732,0.7005513668060303,0.00996161221165164,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.14498144809405009,0.001136121160487022,0.12096610351403554,0.001367313245064753,0.16899679629007974,0.001586412433590142,,,0.08007191278537115,0.0009213631968701898,0.16186029362678528,0.001813491076698141,0.11162212725480397,0.0007356352186249111,0.2263714634180069,0.0025714332324014463,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_single,5,851076.0,0.0,0.8522533919016521,0.01328900026672314,0.6159564256668091,0.0033460886094310595,0.7840922117233277,0.017058993029064193,1.107541561126709,0.04936596961436004,0.9992557883262634,0.025857399838213262,0.7942046999931336,0.010620243479067964,0.7170317530632019,0.006117083463169392,0.7550232768058777,0.005243939897782497,1.9724632024765014,0.09302711513896539,0.7397397041320801,0.009288192344187663,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.14119372868537902,0.0006918978322316317,0.1056248229543368,0.0014516161994088685,0.1767626348733902,0.0025443451683940677,,,0.07124239534139633,0.0009346923176912725,0.14000725162029265,0.0019690889500364093,0.11239858760436376,0.0009755464160766805,0.2411266791820526,0.004118964728967941,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,5,851076.0,0.0,0.8405400331815084,0.006641151076828637,0.6164496660232544,0.0029901335527146825,0.7816955924034119,0.03034978819559016,1.100990319252014,0.007295103034727391,0.9780985713005066,0.012563784647988355,0.7806556940078735,0.0034140805963786907,0.7164628148078919,0.004216161069596478,0.7522976279258728,0.0035908245491424644,1.8407941579818725,0.14846510835753213,0.7029170513153076,0.015137891564540847,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1391776669025421,0.0014962671845290911,0.11403370322783787,0.0020118258302758043,0.16432163270314534,0.0013167028098100182,,,0.0756820329229037,0.001281199754587283,0.15238537375132244,0.002742579978527481,0.10955807346105575,0.0007600039328327407,0.2190851915280024,0.0019345741426842844,,,2.0,0.0,8.0,0.0,,,,,,,,
