candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv6,ssm,dmc:reacher.hard.occ,5,0.8306938886642456,0.8172305583953857,-0.016742730165923574,2,0
hacssmv6,ssm,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9644538998603821,0.00018798656424742627,2,0
hacssmv6,ssm,dmc:finger.spin.occ,5,1.1288799047470093,1.2112032890319824,0.06770813982659377,5,0
hacssmv6,ssm,dmc:cheetah.run.occ,5,0.5612707734107971,0.6528962612152099,0.14033083486363956,5,0
hacssmv6,ssm,ogbench:cube-single.occ,5,1.3681094646453857,1.4677053689956665,0.06787453618009798,5,0
hacssmv6,ssm,__overall__,25,,,0.05187175345373103,19,0
hacssmv6,hacsmv4_two_noaux,dmc:reacher.hard.occ,5,0.8306938886642456,0.8308597564697265,0.00018645395123722402,3,0
hacssmv6,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9775278806686402,0.01418401156015215,4,0
hacssmv6,hacsmv4_two_noaux,dmc:finger.spin.occ,5,1.1288799047470093,1.1288960218429565,4.126002668269816e-05,3,0
hacssmv6,hacsmv4_two_noaux,dmc:cheetah.run.occ,5,0.5612707734107971,0.5639344334602356,0.004681193055414483,3,0
hacssmv6,hacsmv4_two_noaux,ogbench:cube-single.occ,5,1.3681094646453857,1.368989682197571,0.0006291562546440584,2,0
hacssmv6,hacsmv4_two_noaux,__overall__,25,,,0.003944414969626123,15,0
hacssmv6,hacssmv5_noaux,dmc:reacher.hard.occ,5,0.8306938886642456,0.8153834342956543,-0.018787489703224528,0,0
hacssmv6,hacssmv5_noaux,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,1.0568740844726563,0.08837595745515077,5,0
hacssmv6,hacssmv5_noaux,dmc:finger.spin.occ,5,1.1288799047470093,1.2665584802627563,0.1086036907903356,5,0
hacssmv6,hacssmv5_noaux,dmc:cheetah.run.occ,5,0.5612707734107971,0.5908357620239257,0.049428588855992994,5,0
hacssmv6,hacssmv5_noaux,ogbench:cube-single.occ,5,1.3681094646453857,1.5606716871261597,0.12335807370488303,5,0
hacssmv6,hacssmv5_noaux,__overall__,25,,,0.07019576422062757,20,0
hacssmv6,hacssmv6_noaux,dmc:reacher.hard.occ,5,0.8306938886642456,0.8308597564697265,0.00018645395123722402,3,0
hacssmv6,hacssmv6_noaux,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9775278806686402,0.01418401156015215,4,0
hacssmv6,hacssmv6_noaux,dmc:finger.spin.occ,5,1.1288799047470093,1.1288960218429565,4.126002668269816e-05,3,0
hacssmv6,hacssmv6_noaux,dmc:cheetah.run.occ,5,0.5612707734107971,0.5639344334602356,0.004681193055414483,3,0
hacssmv6,hacssmv6_noaux,ogbench:cube-single.occ,5,1.3681094646453857,1.368989682197571,0.0006291562546440584,2,0
hacssmv6,hacssmv6_noaux,__overall__,25,,,0.003944414969626123,15,0
hacssmv6,hacssmv6_aux_noaction,dmc:reacher.hard.occ,5,0.8306938886642456,0.8308597564697265,0.00018645395123722402,3,0
hacssmv6,hacssmv6_aux_noaction,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9775278806686402,0.01418401156015215,4,0
hacssmv6,hacssmv6_aux_noaction,dmc:finger.spin.occ,5,1.1288799047470093,1.1288960218429565,4.126002668269816e-05,3,0
hacssmv6,hacssmv6_aux_noaction,dmc:cheetah.run.occ,5,0.5612707734107971,0.5639344334602356,0.004681193055414483,3,0
hacssmv6,hacssmv6_aux_noaction,ogbench:cube-single.occ,5,1.3681094646453857,1.368989682197571,0.0006291562546440584,2,0
hacssmv6,hacssmv6_aux_noaction,__overall__,25,,,0.003944414969626123,15,0
hacssmv6,hacssmv6_uniform,dmc:reacher.hard.occ,5,0.8306938886642456,0.8302366256713867,-0.0005554660252126545,2,0
hacssmv6,hacssmv6_uniform,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9677710652351379,0.004435780249444531,3,0
hacssmv6,hacssmv6_uniform,dmc:finger.spin.occ,5,1.1288799047470093,1.1282344818115235,-0.0005865805167514901,3,0
hacssmv6,hacssmv6_uniform,dmc:cheetah.run.occ,5,0.5612707734107971,0.5612279891967773,-0.00015776068820880758,3,0
hacssmv6,hacssmv6_uniform,ogbench:cube-single.occ,5,1.3681094646453857,1.3686758756637574,0.0003115997640247587,2,0
hacssmv6,hacssmv6_uniform,__overall__,25,,,0.0006895145566592676,13,0
hacssmv6,hacssmv6_sourcegrad,dmc:reacher.hard.occ,5,0.8306938886642456,0.8278556704521179,-0.00346573554617834,1,0
hacssmv6,hacssmv6_sourcegrad,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9780985713005066,0.015109261835658801,3,0
hacssmv6,hacssmv6_sourcegrad,dmc:finger.spin.occ,5,1.1288799047470093,1.1270079135894775,-0.0017767007634804056,3,0
hacssmv6,hacssmv6_sourcegrad,dmc:cheetah.run.occ,5,0.5612707734107971,0.5654655456542969,0.007371093334986556,4,0
hacssmv6,hacssmv6_sourcegrad,ogbench:cube-single.occ,5,1.3681094646453857,1.3699516773223877,0.001262662936820391,2,0
hacssmv6,hacssmv6_sourcegrad,__overall__,25,,,0.003700116359561401,13,0
hacssmv6,hacssmv6_fastonly,dmc:reacher.hard.occ,5,0.8306938886642456,0.8306251406669617,-7.879841230605254e-05,1,0
hacssmv6,hacssmv6_fastonly,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.976146686077118,0.012687317044735025,3,0
