run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max
lewm-dmc:ball_in_cup.catch.occ-hacssmv6-s0,dmc:ball_in_cup.catch.occ,hacssmv6,0,851076,0.8204397980372111,0.6107873320579529,0.8131021857261658,1.061469554901123,0.9421598315238953,0.7744729518890381,0.7156876921653748,0.7480782270431519,2.0591652393341064,0.6985169649124146,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14488129258155824,0.12053820153077444,0.16922437091668446,,0.07997476637363433,0.16110163668791452,0.1116220048069954,0.22682674547036488,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6-s1,dmc:ball_in_cup.catch.occ,hacssmv6,1,851076,0.8285790522893269,0.6222785115242004,0.7677770256996155,1.0606211423873901,0.9514794945716858,0.7789548635482788,0.7204052209854126,0.7488207221031189,1.8399591445922852,0.6927414536476135,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14267491817474365,0.1177909117937088,0.16755892554918925,,0.07824757784605026,0.15733424146970112,0.11054084102312724,0.22457700908184053,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6-s2,dmc:ball_in_cup.catch.occ,hacssmv6,2,851076,0.8499961392084757,0.6163967251777649,0.7571308016777039,1.0960512161254883,0.9958589673042297,0.7882318496704102,0.7159976363182068,0.7501591444015503,1.809068202972412,0.709843099117279,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14209479908148448,0.11647940188646316,0.16771018783251446,,0.0773222945133845,0.15563650925954184,0.1100964700182279,0.2253239130973816,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6-s3,dmc:ball_in_cup.catch.occ,hacssmv6,3,851076,0.8442095867792765,0.6115612387657166,0.7852001786231995,1.0699894428253174,0.9856672883033752,0.7774954438209534,0.7185925841331482,0.7492709755897522,1.7094550132751465,0.715668261051178,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14076943834622702,0.11587419052918752,0.16566468397776285,,0.07695327361424764,0.1547951074441274,0.10932559311389924,0.22200378755728403,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6-s4,dmc:ball_in_cup.catch.occ,hacssmv6,4,851076,0.8204035139083863,0.6199753880500793,0.7964106202125549,1.070325255393982,0.9412087202072144,0.7823020219802856,0.7111631631851196,0.7479644417762756,1.8926031589508057,0.707800030708313,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14290727416674295,0.12010097702344259,0.16571356276671093,,0.07972413271665574,0.16047782023747761,0.11034467816352844,0.22108245372772217,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_aux_noaction-s0,dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,0,851076,0.8268086218833923,0.6124406456947327,0.8173432350158691,1.08318293094635,0.9540796875953674,0.780109167098999,0.7144599556922913,0.7514117956161499,2.1163387298583984,0.6969016194343567,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13830395857493083,0.1163716866572698,0.16023623685042063,,0.07870554765065511,0.15403782248497008,0.10765449533859889,0.21281797409057618,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_aux_noaction-s1,dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,1,851076,0.8231356994311014,0.6182016730308533,0.7775700688362122,1.0745311975479126,0.9409660696983337,0.786705493927002,0.7215563654899597,0.7509766817092896,1.7238967418670654,0.6872950196266174,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1378130845228831,0.11588202675183613,0.15974414229393005,,0.07839750836292902,0.15336654623349508,0.10757343580325444,0.21191485305627186,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_aux_noaction-s2,dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,2,851076,0.8691249513626098,0.618535041809082,0.7594138979911804,1.1558003425598145,1.0331170558929443,0.7844842672348022,0.7143248915672302,0.7573688626289368,1.824904203414917,0.6946072578430176,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13648403485616048,0.11372427195310593,0.15924379030863445,,0.07685563266277314,0.15059290488560995,0.10671307841936747,0.21177449584007263,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_aux_noaction-s3,dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,3,851076,0.8472352202733358,0.6117957830429077,0.7857232689857483,1.0898009538650513,0.9904065728187561,0.7759139537811279,0.7206663489341736,0.7524151802062988,2.0062389373779297,0.714291512966156,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13614345709482828,0.11396850228309631,0.15831842243671418,,0.07696299483378728,0.15097401718298595,0.10638903220494589,0.21024782538414002,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_aux_noaction-s4,dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,4,851076,0.835442553361257,0.6221016049385071,0.8105859756469727,1.103588581085205,0.9690700173377991,0.7775416374206543,0.7125294804573059,0.7546299695968628,1.722853183746338,0.7096614241600037,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1368097118536631,0.11604694883028666,0.15757247904936472,,0.07853305121262869,0.15356084644794465,0.10670979281266531,0.20843516210714977,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_fastonly-s0,dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,0,851076,0.830830930074056,0.6148715019226074,0.8174552917480469,1.0723413228988647,0.961257815361023,0.77058345079422,0.7155975103378296,0.7509890794754028,2.14400315284729,0.699537456035614,2.2903213500976562,1.2641915082931519,16.771806716918945,0.11998278061548869,0.11998278061548869,0.0,,0.07961388498544693,0.16035167197386424,,,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_fastonly-s1,dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,1,851076,0.8237834310531617,0.617235541343689,0.758840024471283,1.066689372062683,0.9428938627243042,0.7804567217826843,0.7217708826065063,0.7477263808250427,1.7140427827835083,0.6885412335395813,2.2903213500976562,1.2641915082931519,16.771806716918945,0.11914571980635325,0.11914571980635325,0.0,,0.07913198401530584,0.15915946304798126,,,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_fastonly-s2,dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,2,851076,0.8725674454371134,0.619203507900238,0.750931441783905,1.1416069269180298,1.0404562950134277,0.7790004014968872,0.7134405374526978,0.7546629905700684,1.6588413715362549,0.6966058611869812,2.2903213500976562,1.2641915082931519,16.771806716918945,0.11648117542266846,0.11648117542266846,0.0,,0.07731580764055251,0.15564654211203258,,,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_fastonly-s3,dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,3,851076,0.8408120409647624,0.6126065254211426,0.7829300761222839,1.0939950942993164,0.9772580862045288,0.774260938167572,0.7220302820205688,0.7527998685836792,1.7684881687164307,0.725242018699646,2.2903213500976562,1.2641915082931519,16.771806716918945,0.11652658909559249,0.11652658909559249,0.0,,0.07737486819426219,0.15567830681800843,,,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_fastonly-s4,dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,4,851076,0.8303699127833049,0.621117889881134,0.7942771911621094,1.076696753501892,0.9588673710823059,0.7815611362457275,0.7133269906044006,0.7502064108848572,1.9262363910675049,0.7025851607322693,2.2903213500976562,1.2641915082931519,16.771806716918945,0.11898378213246663,0.11898378213246663,0.0,,0.0789764948685964,0.1589910630385081,,,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s0,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,0,851076,0.8380841255187989,0.6210334897041321,0.8133414387702942,1.0839487314224243,0.9727208614349365,0.7758517265319824,0.715971827507019,0.7541781067848206,2.1604552268981934,0.7042458057403564,2.2903213500976562,1.2641915082931519,16.771806716918945,0.16887876907984414,0.0,0.16887876907984414,,,,0.11149442036946615,0.22626311242580413,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s1,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,1,851076,0.8247908465067546,0.6213653683662415,0.7791960835456848,1.0638384819030762,0.9424340724945068,0.7859503030776978,0.7231155037879944,0.7514998912811279,1.8026785850524902,0.6842128038406372,2.2903213500976562,1.2641915082931519,16.771806716918945,0.16825884838898977,0.0,0.16825884838898977,,,,0.11100881844758988,0.22550888260205587,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s2,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,2,851076,0.8585891588528951,0.6160591840744019,0.7566647529602051,1.1250447034835815,1.0144929885864258,0.7796854972839355,0.7134986519813538,0.7519617676734924,1.761895775794983,0.6938828825950623,2.2903213500976562,1.2641915082931519,16.771806716918945,0.16663545509179434,0.0,0.16663545509179434,,,,0.10958081881205241,0.22369009137153625,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s3,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,3,851076,0.8369031349817911,0.6123843789100647,0.7886324524879456,1.0849906206130981,0.9703914523124695,0.7756654620170593,0.7207791805267334,0.7517038583755493,1.8945544958114624,0.7227040529251099,2.2903213500976562,1.2641915082931519,16.771806716918945,0.16669930378595987,0.0,0.16669930378595987,,,,0.10998360812664032,0.22341499090194702,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_mediumonly-s4,dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,4,851076,0.8250710837046306,0.6254264116287231,0.8096768260002136,1.0869003534317017,0.9473921656608582,0.7801371812820435,0.713661253452301,0.7535510063171387,1.8024358749389648,0.7065385580062866,2.2903213500976562,1.2641915082931519,16.771806716918945,0.16534598906834921,0.0,0.16534598906834921,,,,0.11005632946888606,0.2206356624762217,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s0,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,0,851076,0.9067888458569845,0.6162082552909851,0.8763338923454285,1.149093747138977,1.101853370666504,0.7823063135147095,0.7222871780395508,0.7739980816841125,1.8770328760147095,0.7064242959022522,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1298350935180982,0.10640446563561758,0.15326571822166443,,0.0717932556072871,0.14101567884286245,0.10217561602592468,0.20435583213965097,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s1,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,1,851076,0.9347964572906494,0.6255295872688293,0.7700948119163513,1.1641132831573486,1.1502445936203003,0.7817813754081726,0.7271153926849365,0.7706083059310913,1.9512426853179932,0.7006418108940125,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1298651181658109,0.10571555852890015,0.1540146650870641,,0.07132660339275997,0.1401045125722885,0.10239107896884282,0.20563824693361918,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s2,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,2,851076,0.9184296178817749,0.6262543797492981,0.7755086421966553,1.1396136283874512,1.1225062608718872,0.7932755947113037,0.7182522416114807,0.7646719217300415,1.9910839796066284,0.6995125412940979,2.2903213500976562,1.2641915082931519,16.771806716918945,0.12898908505837123,0.10381684462229411,0.1541613159577052,,0.06997642089923223,0.13765726625919342,0.1019213393330574,0.20640130639076232,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s3,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,3,851076,0.9265094804763794,0.6071128845214844,0.7680376172065735,1.1232149600982666,1.1407259702682495,0.7755045890808105,0.7262471914291382,0.7605687975883484,1.918768048286438,0.7418096661567688,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1293312766154607,0.1043493178486824,0.15431323647499084,,0.07036458353201548,0.13833405216534933,0.1026559512813886,0.2059705195824305,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaction-s4,dmc:ball_in_cup.catch.occ,hacssmv6_noaction,4,851076,0.9424547259012858,0.6164630651473999,0.8259162902832031,1.221397042274475,1.1732697486877441,0.7958868145942688,0.7144176959991455,0.7761949896812439,1.964063286781311,0.7310685515403748,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1278744050860405,0.10584509710470835,0.14990371942520142,,0.0714514888326327,0.14023870428403218,0.10072232852379481,0.19908510287602743,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s0,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,0,851076,0.8268086218833923,0.6124406456947327,0.8173432350158691,1.08318293094635,0.9540796875953674,0.780109167098999,0.7144599556922913,0.7514117956161499,2.1163387298583984,0.6969016194343567,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14650294383366902,0.12239745299021403,0.17060843884944915,,0.08102322151263555,0.16377168873945872,0.11250649104515711,0.228710382382075,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s1,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,1,851076,0.8231356994311014,0.6182016730308533,0.7775700688362122,1.0745311975479126,0.9409660696983337,0.786705493927002,0.7215563654899597,0.7509766817092896,1.7238967418670654,0.6872950196266174,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14607011874516804,0.12183161278565725,0.17030863642692565,,0.08064128965139389,0.16302193383375804,0.1124138660232226,0.22820340156555174,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s2,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,2,851076,0.8691249513626098,0.618535041809082,0.7594138979911804,1.1558003425598145,1.0331170558929443,0.7844842672348022,0.7143248915672302,0.7573688626289368,1.824904203414917,0.6946072578430176,2.2903213500976562,1.2641915082931519,16.771806716918945,0.144576385418574,0.11932022114594777,0.1698325401544571,,0.07895164102315903,0.15968879918257395,0.11147759040196736,0.22818748672803243,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s3,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,3,851076,0.8472352202733358,0.6117957830429077,0.7857232689857483,1.0898009538650513,0.9904065728187561,0.7759139537811279,0.7206663489341736,0.7524151802062988,2.0062389373779297,0.714291512966156,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14345558404922484,0.11929357300202052,0.16761760572592418,,0.07895513673623403,0.1596320060888926,0.11062928865353266,0.2246059270699819,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_noaux-s4,dmc:ball_in_cup.catch.occ,hacssmv6_noaux,4,851076,0.835442553361257,0.6221016049385071,0.8105859756469727,1.103588581085205,0.9690700173377991,0.7775416374206543,0.7125294804573059,0.7546299695968628,1.722853183746338,0.7096614241600037,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1443022084236145,0.12198765764633815,0.16661676029364267,,0.08078827500343323,0.16318704028924305,0.11108340015014012,0.2221501193443934,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s0,dmc:ball_in_cup.catch.occ,hacssmv6_single,0,851076,0.8452832277615865,0.6187863349914551,0.7958633899688721,1.095574975013733,0.9869129657745361,0.8105716705322266,0.7111132144927979,0.753736138343811,2.095193386077881,0.7508440017700195,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14054078300793965,0.10628275354703268,0.1747988146543503,,0.07161555230617524,0.1409499611457189,0.11162944883108139,0.23796818474928538,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s1,dmc:ball_in_cup.catch.occ,hacssmv6_single,1,851076,0.8380028343200684,0.6159458160400391,0.7746666073799133,1.1000757217407227,0.9721155762672424,0.7787396907806396,0.7190964221954346,0.7521964311599731,1.8790473937988281,0.7446269392967224,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14058651089668273,0.1049554572502772,0.17621756037076314,,0.07081379383802414,0.13909711956977844,0.1120484655102094,0.24038664996623993,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s2,dmc:ball_in_cup.catch.occ,hacssmv6_single,2,851076,0.8741045530637105,0.6162416338920593,0.7584732174873352,1.0907865762710571,1.0401538610458374,0.7886830568313599,0.7195430994033813,0.7528639435768127,2.0535285472869873,0.7229885458946228,2.2903213500976562,1.2641915082931519,16.771806716918945,0.141749085187912,0.10444676051537195,0.17905141512552897,,0.07049991011619568,0.13839360773563386,0.11322095652421316,0.24488186736901602,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s3,dmc:ball_in_cup.catch.occ,hacssmv6_single,3,851076,0.8431730683644613,0.6097634434700012,0.7834715843200684,1.0513030290603638,0.9787943363189697,0.7937088012695312,0.7260873317718506,0.75096595287323,1.8588885068893433,0.7413986325263977,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1422678538163503,0.1042753827571869,0.18026031851768493,,0.07038126637538274,0.1381694980462392,0.1138362059990565,0.24668441613515218,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_single-s4,dmc:ball_in_cup.catch.occ,hacssmv6_single,4,851076,0.8607032759984334,0.6190448999404907,0.8079862594604492,1.1999675035476685,1.0183022022247314,0.7993202805519104,0.7093186974525452,0.7653539180755615,1.9756581783294678,0.7388404011726379,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14082441051801045,0.10816376070181528,0.17348506569862365,,0.07290145407120387,0.1434260716040929,0.11125786115725834,0.23571227769056957,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s0,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,0,851076,0.8490134414037068,0.6175054311752319,0.8175869584083557,1.0986417531967163,0.9940372705459595,0.7782514095306396,0.7168216109275818,0.7565670609474182,2.057534694671631,0.7071923613548279,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14169018348058066,0.11677799463272094,0.16660238087177276,,0.0774244444568952,0.15613154371579488,0.11086424420277277,0.2223405122756958,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s1,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,1,851076,0.8375522311528524,0.6203581690788269,0.7663871645927429,1.109782099723816,0.9695001244544983,0.7841732501983643,0.7191190719604492,0.7537037134170532,1.817107915878296,0.6774013042449951,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13952913661797842,0.11429754694302877,0.16476072947184245,,0.07587927659352621,0.15271581411361695,0.1099144912759463,0.21960697193940482,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s2,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,2,851076,0.8425758250554403,0.6128734350204468,0.7364718317985535,1.1084462404251099,0.9855591654777527,0.7786693572998047,0.7121241092681885,0.7457026839256287,1.9585758447647095,0.7028792500495911,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13714220186074574,0.11103975395361583,0.16324465612570443,,0.07377339988946914,0.1483061091105143,0.10870560010274251,0.21778371532758076,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s3,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,3,851076,0.844106293519338,0.6130574345588684,0.7748556733131409,1.0900975465774536,0.9828652143478394,0.7768614292144775,0.7226921916007996,0.7523396015167236,1.701027274131775,0.7247379422187805,2.2903213500976562,1.2641915082931519,16.771806716918945,0.1383949871857961,0.1126715025305748,0.16411847293376922,,0.07480364878972372,0.15053935945034028,0.10914753496646881,0.2190894172588984,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_sourcegrad-s4,dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,4,851076,0.8294523747762045,0.618453860282898,0.8131763339042664,1.097983956336975,0.9585310816764832,0.7853230237960815,0.7115570902824402,0.7531750798225403,1.6697250604629517,0.7023743987083435,2.2903213500976562,1.2641915082931519,16.771806716918945,0.13913182536760965,0.11538171807924906,0.16288192411263783,,0.07652939488490422,0.15423404236634572,0.10915849675734837,0.2166053408384323,,2.0,8.0,,,,
lewm-dmc:ball_in_cup.catch.occ-hacssmv6_static-s0,dmc:ball_in_cup.catch.occ,hacssmv6_static,0,851076,0.7864038054148356,0.6026777029037476,0.744674026966095,1.0323065519332886,0.8855003714561462,0.7498370409011841,0.7080113291740417,0.7289312481880188,1.8529459238052368,0.7138724327087402,2.2903213500976562,1.2641915082931519,16.771806716918945,0.14708019455273946,0.11510431925455729,0.17905608157316844,,0.0766806028286616,0.15352803568045298,0.11976078927516937,0.23835138340791068,,2.0,8.0,,,,
