env,design,n_seeds,trainable_parameters_mean,trainable_parameters_std,val_pred_loss_mean,val_pred_loss_std,clean_mse_pre_mean,clean_mse_pre_std,clean_mse_blackout_transition_mean,clean_mse_blackout_transition_std,clean_mse_deep_blackout_mean,clean_mse_deep_blackout_std,clean_mse_first_post_mean,clean_mse_first_post_std,clean_mse_recovery_mean,clean_mse_recovery_std,clean_mse_late_post_mean,clean_mse_late_post_std,clean_mse_all_mean,clean_mse_all_std,clean_mse_first_post_ablated_mean,clean_mse_first_post_ablated_std,clean_input_mse_first_post_mean,clean_input_mse_first_post_std,last_visible_mse_first_post_mean,last_visible_mse_first_post_std,constant_mse_first_post_mean,constant_mse_first_post_std,persistence_mse_first_post_mean,persistence_mse_first_post_std,val_hier_loss_mean,val_hier_loss_std,val_hier_loss_fast_mean,val_hier_loss_fast_std,val_hier_loss_medium_mean,val_hier_loss_medium_std,val_hier_loss_slow_mean,val_hier_loss_slow_std,val_hier_loss_h1_mean,val_hier_loss_h1_std,val_hier_loss_h2_mean,val_hier_loss_h2_std,val_hier_loss_h4_mean,val_hier_loss_h4_std,val_hier_loss_h8_mean,val_hier_loss_h8_std,val_hier_loss_h16_mean,val_hier_loss_h16_std,tau_fast_mean,tau_fast_std,tau_slow_mean,tau_slow_std,tau_fast_min_mean,tau_fast_min_std,tau_fast_max_mean,tau_fast_max_std,tau_medium_min_mean,tau_medium_min_std,tau_medium_max_mean,tau_medium_max_std
dmc:ball_in_cup.catch.occ,hacsmv4_two_noaux,3,851076.0,0.0,0.8396897575590345,0.0208677672583926,0.616392453511556,0.0027976624113002957,0.7847757339477539,0.024192191981501805,1.1045048236846924,0.03644297659998346,0.9760542710622152,0.04070309409259466,0.7837663094202677,0.00274037460614982,0.716780404249827,0.003377564695152083,0.7532524466514587,0.0029161608783596638,1.8883798917134602,0.16638219203263663,0.6929346323013306,0.00409633552650348,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,1.3963467433717516,0.004441644311010297,1.2065901888741388,0.00200198573959377,1.586103252304925,0.010741431536016963,,,1.1561000484890407,0.0021699414044142676,1.2570803292592365,0.0018347050350876202,1.4836652342478434,0.007521945988060503,1.6885412481096056,0.013975160587881662,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv5_noaux,3,851332.0,0.0,0.8881740005811055,0.009660249248516807,0.6235927939414978,0.0025309819594088526,0.8274550239245096,0.042370968306027906,1.1798495848973591,0.007082571719785476,1.061367670694987,0.017852124971552658,0.7979514400164286,0.006262392055067948,0.724778970082601,0.0015228594085726773,0.7747055490811666,0.005997742242906374,1.8716609875361125,0.11335507200748757,0.7162329355875651,0.009835212428922976,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,1.5020921431647407,0.006710976529888429,1.2769778225156996,0.0028612107645366834,1.7272064924240111,0.01392183882606069,,,1.2697776969273884,0.0020875219311201187,1.2841779592302112,0.0036370624195432083,1.621019139819675,0.01089424330239067,1.8333938450283473,0.017169244799412144,,,3.576528549194336,0.021999557188543836,22.859988530476887,0.09141457427795091,1.2336188554763794,0.01139514481695232,8.358140627543131,0.08676746334633777,6.481183052062988,0.006939021881205441,66.81656646728516,0.10882520024792587
dmc:ball_in_cup.catch.occ,hacssmv6,3,851076.0,0.0,0.8330049965116713,0.01246558094788807,0.6164875229199728,0.004691693692322629,0.779336671034495,0.024268196036187722,1.0727139711380005,0.016505558733406204,0.9631660977999369,0.023428356282499875,0.7805532217025757,0.005729623526411766,0.7173635164896647,0.0021545287224910476,0.7490193645159403,0.000861064600460627,1.9027308622996013,0.11133238015711003,0.7003671725591024,0.007103239669072577,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.14321700327926212,0.0012004245643087933,0.11826950507031547,0.0016912031775189235,0.16816449476612938,0.000751985443332414,,,0.0785148795776897,0.0010992389501096917,0.1580241291390525,0.0022838364213650327,0.11075310528278351,0.0006406279132645553,0.225575889216529,0.0009355737732992494,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_aux_noaction,3,851076.0,0.0,0.8396897575590345,0.0208677672583926,0.616392453511556,0.0027976624113002957,0.7847757339477539,0.024192191981501805,1.1045048236846924,0.03644297659998346,0.9760542710622152,0.04070309409259466,0.7837663094202677,0.00274037460614982,0.716780404249827,0.003377564695152083,0.7532524466514587,0.0029161608783596638,1.8883798917134602,0.16638219203263663,0.6929346323013306,0.00409633552650348,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1375336926513248,0.0007687979574007555,0.11532599512073728,0.0011500955134372093,0.1597413898176617,0.00040516927875481256,,,0.07798622955878576,0.0008092832452859061,0.15266575786802503,0.0014911276642145547,0.10731366985374027,0.00042596965099174407,0.2121691076623069,0.0004623820702521579,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_fastonly,3,851076.0,0.0,0.8423939355214437,0.02152900889630301,0.6171035170555115,0.0017709962840274257,0.775742252667745,0.029671755840831416,1.0935458739598591,0.03406253803080163,0.9815359910329183,0.04233210251473964,0.7766801913579305,0.004351850282320621,0.7169363101323446,0.0035301512019308354,0.7511261502901713,0.002833517248331964,1.838962435722351,0.21687043486683452,0.6948948502540588,0.004649365268865481,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.11853655861483679,0.0014930098793005783,0.11853655861483679,0.0014930098793005783,0.0,0.0,,,0.07868722554710177,0.0009894939589031254,0.15838589237795936,0.0019972264836206587,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_mediumonly,3,851076.0,0.0,0.8404880436261495,0.01390241216628622,0.6194860140482584,0.0024269196682052798,0.7830674250920614,0.023299529932746355,1.090943972269694,0.025472212780779546,0.9765493075052897,0.029542225108825232,0.780495842297872,0.00416235561059893,0.7175286610921224,0.004077479431912243,0.7525465885798136,0.001168965693938494,1.9083431959152222,0.17904592801383398,0.6941138307253519,0.008180069032214903,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.16792435752020943,0.0009458779055170768,0.0,0.0,0.16792435752020943,0.0009458779055170768,,,,,,,0.11069468587636948,0.0008121892982797496,0.22515402879979876,0.0010799846456188455,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_noaction,3,851076.0,0.0,0.9200049736764696,0.011488193474598118,0.6226640741030375,0.004574533013359458,0.8073124488194784,0.04885554993638849,1.150940219561259,0.01008680214490617,1.1248680750528972,0.019826097942026184,0.7857877612113953,0.00529903311279124,0.7225516041119894,0.003623194041962072,0.7697594364484152,0.003854413005131807,1.9397865136464436,0.04726059993736619,0.7021928826967875,0.0030273702277563673,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.12956309891409343,0.00040607413098954866,0.10531228959560394,0.0010942013835273294,0.1538138997554779,0.00039221921164532216,,,0.07103209329975976,0.000770399997948012,0.13959248589144813,0.0014180649402045368,0.10216267810927497,0.00019198849552752052,0.20546512848801082,0.0008439860682686138,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_noaux,3,851076.0,0.0,0.8396897575590345,0.0208677672583926,0.616392453511556,0.0027976624113002957,0.7847757339477539,0.024192191981501805,1.1045048236846924,0.03644297659998346,0.9760542710622152,0.04070309409259466,0.7837663094202677,0.00274037460614982,0.716780404249827,0.003377564695152083,0.7532524466514587,0.0029161608783596638,1.8883798917134602,0.16638219203263663,0.6929346323013306,0.00409633552650348,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1457164826658037,0.0008253083016523739,0.12118309564060635,0.001337353062685219,0.1702498718102773,0.00031947316668745596,,,0.08020538406239616,0.0009001376535414038,0.16216080725193024,0.001774570563240114,0.11213264915678237,0.00046473743688734136,0.22836709022521973,0.00024283114741465375,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_single,3,851076.0,0.0,0.8524635383817885,0.01558848227620206,0.6169912616411845,0.0012750407313839634,0.7763344049453735,0.015309962139933275,1.0954790910085042,0.003792883792577526,0.999727467695872,0.029217125611785032,0.7926648060480753,0.01329685373424783,0.7165842453638712,0.0038728985033781825,0.7529321710268656,0.0006304314880545665,2.009256442387899,0.09362972088221064,0.7394864956537882,0.01193872483813857,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1409587930308448,0.0005591326795991988,0.10522832377089394,0.0007739766174899595,0.17668926338354746,0.0017678669804917697,,,0.07097641875346501,0.00046975136782288865,0.1394802294837104,0.0010782132114221996,0.11229962362183465,0.0006735648853182937,0.2410789006948471,0.0028646303013401494,,,2.0,0.0,8.0,0.0,,,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv6_sourcegrad,3,851076.0,0.0,0.8430471658706665,0.0046908745969628,0.6169123450915018,0.0030842745563265015,0.7734819849332174,0.03349296740092134,1.1056233644485474,0.004966776403950242,0.9830321868260702,0.010175365690659367,0.7803646723429362,0.002698471054144088,0.7160215973854065,0.0029111729614570373,0.7519911527633667,0.00459770377560463,1.9444061517715454,0.09866388782080705,0.6958243052164713,0.01314549240561446,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1394538406531016,0.001857468943721374,0.11403843184312185,0.0023497811244289684,0.16486925548977321,0.0013729317268812824,,,0.07569237364663019,0.0014963803308877604,0.1523844889799754,0.0032032992313673118,0.10982811186048719,0.0008833769071806811,0.21991039984756044,0.0018726364619920937,,,2.0,0.0,8.0,0.0,,,,,,,,
