run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max
lewm-dmc:cheetah.run.occ-hacssmv5_noaux-s2,dmc:cheetah.run.occ,hacssmv5_noaux,2,851332,0.3875462853908539,0.14898698031902313,0.5360785126686096,0.7076705098152161,0.5904802680015564,0.1894955337047577,0.17182327806949615,0.2750803530216217,1.2362544536590576,0.1621021032333374,1.0144654512405396,0.6891944408416748,13.852587699890137,0.7768284114201863,0.7008698066075643,0.8527870162328084,,0.6997334837913514,0.7020061635971069,0.8076657358805338,0.8979083307584127,,3.4728853702545166,22.39520263671875,1.260668396949768,8.058147430419922,6.521072864532471,62.59344482421875
lewm-dmc:cheetah.run.occ-hacssmv6-s0,dmc:cheetah.run.occ,hacssmv6,0,851076,0.37551044623057045,0.14832988381385803,0.4742785692214966,0.694121778011322,0.5685740113258362,0.1866503208875656,0.1704687923192978,0.26556822657585144,1.380994200706482,0.159921795129776,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14105100611845653,0.09447154521942139,0.18763047019640605,,0.05441923911372821,0.1345238518714905,0.11582942485809326,0.25943151871363324,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6-s1,dmc:cheetah.run.occ,hacssmv6,1,851076,0.3729048244158427,0.14762352406978607,0.4317775070667267,0.6207022070884705,0.5636417865753174,0.18348488211631775,0.17122186720371246,0.25335514545440674,1.0823005437850952,0.16129089891910553,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1415528976917267,0.09454769253730774,0.18855810284614563,,0.054396683871746065,0.1346986969312032,0.1167638690272967,0.2603523313999176,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6-s2,dmc:cheetah.run.occ,hacssmv6,2,851076,0.3725329558054606,0.1465294063091278,0.4785122871398926,0.6696098446846008,0.5629773736000061,0.18595561385154724,0.17134152352809906,0.2631862163543701,1.4992411136627197,0.1597728729248047,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14045354147752126,0.09335082709789276,0.18755626221497854,,0.053710692524909974,0.13299096326033275,0.11557197799285253,0.2595405379931132,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_aux_noaction-s0,dmc:cheetah.run.occ,hacssmv6_aux_noaction,0,851076,0.3793971411387126,0.1483759880065918,0.4811467230319977,0.6830615997314453,0.5761811137199402,0.18607142567634583,0.17024192214012146,0.26526638865470886,1.3442822694778442,0.1587398797273636,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1367366600036621,0.0932840742667516,0.18018923401832582,,0.0552675395210584,0.1313006063302358,0.1155321083466212,0.24484637141227722,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_aux_noaction-s1,dmc:cheetah.run.occ,hacssmv6_aux_noaction,1,851076,0.372073225180308,0.1476629227399826,0.42437610030174255,0.6184089183807373,0.5620920062065125,0.18488645553588867,0.1709035485982895,0.25226229429244995,1.0316956043243408,0.1599494218826294,1.0144654512405396,0.6891944408416748,13.852587699890137,0.13678304513295492,0.09281070778767268,0.1807553740342458,,0.054960137456655504,0.13066127439339956,0.11604698220888773,0.24546376486619315,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_aux_noaction-s2,dmc:cheetah.run.occ,hacssmv6_aux_noaction,2,851076,0.3719884729385376,0.14678838849067688,0.46913790702819824,0.6677868366241455,0.5618199706077576,0.1866692304611206,0.17130257189273834,0.2620822787284851,1.514539122581482,0.16061967611312866,1.0144654512405396,0.6891944408416748,13.852587699890137,0.13626776039600372,0.0923961008588473,0.18013943056265513,,0.0546360090871652,0.13015619317690533,0.11511642585198084,0.24516243318716685,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s0,dmc:cheetah.run.occ,hacssmv6_fastonly,0,851076,0.3744052557150523,0.14854447543621063,0.46852684020996094,0.6826372742652893,0.5664681196212769,0.18796809017658234,0.17012770473957062,0.2637023627758026,1.322699785232544,0.1599779576063156,1.0144654512405396,0.6891944408416748,13.852587699890137,0.09530751218398412,0.09530751218398412,0.0,,0.054847940355539325,0.13576708455880482,,,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s1,dmc:cheetah.run.occ,hacssmv6_fastonly,1,851076,0.37151459654172264,0.14752475917339325,0.4269889295101166,0.6175649762153625,0.5610872507095337,0.18424713611602783,0.17095457017421722,0.25235608220100403,1.0455543994903564,0.16043245792388916,1.0144654512405396,0.6891944408416748,13.852587699890137,0.09509952286879221,0.09509952286879221,0.0,,0.05463460216919581,0.1355644408861796,,,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s2,dmc:cheetah.run.occ,hacssmv6_fastonly,2,851076,0.3737529516220093,0.14680874347686768,0.46529898047447205,0.6601278185844421,0.5650792717933655,0.1864410638809204,0.17155291140079498,0.26110658049583435,1.4500988721847534,0.15960116684436798,1.0144654512405396,0.6891944408416748,13.852587699890137,0.09466546138127645,0.09466546138127645,0.0,,0.05440247863531113,0.13492844462394715,,,,2.0,8.0,,,,
