run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max,val_hier_loss_bridge,val_hier_loss_recovery,val_hier_overlap,rho_fast,rho_medium,action_head_shared_norm,action_head_fast_norm,action_head_medium_norm,action_head_cosine
lewm-dmc:finger.spin.occ-hacssmv8_dynamic-s0,dmc:finger.spin.occ,hacssmv8_dynamic,0,851078,0.7551288636525472,0.34679317474365234,0.7106301188468933,1.1250566244125366,1.1264760494232178,0.3658340275287628,0.3493296205997467,0.49427732825279236,3.972332715988159,0.3414088785648346,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,1.0,1.0,3.869004487991333,,,
lewm-dmc:finger.spin.occ-hacssmv8_dynamic-s1,dmc:finger.spin.occ,hacssmv8_dynamic,1,851078,0.7469134998321533,0.3476773202419281,0.7630330920219421,1.1446744203567505,1.1098169088363647,0.37442630529403687,0.34921708703041077,0.5019087791442871,3.4646565914154053,0.34172695875167847,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,1.0,1.0,3.781656503677368,,,
lewm-dmc:finger.spin.occ-hacssmv8_dynamic-s2,dmc:finger.spin.occ,hacssmv8_dynamic,2,851078,0.7669030793507894,0.34378933906555176,0.6931161880493164,1.1700471639633179,1.1516051292419434,0.3709302544593811,0.34543323516845703,0.49586600065231323,4.45811653137207,0.3433576822280884,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,1.0,1.0,3.853684663772583,,,
lewm-dmc:finger.spin.occ-hacssmv8_levelaction-s0,dmc:finger.spin.occ,hacssmv8_levelaction,0,852614,0.7672409693400065,0.35706305503845215,0.6988876461982727,1.091030478477478,1.1406495571136475,0.3725247383117676,0.3594619929790497,0.4975138306617737,3.695810556411743,0.35007697343826294,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6069545745849609,0.529931366443634,,3.7276995182037354,3.7168896198272705,0.8032069206237793
lewm-dmc:finger.spin.occ-hacssmv8_levelaction-s1,dmc:finger.spin.occ,hacssmv8_levelaction,1,852614,0.7633692534764608,0.3598543703556061,0.7566258311271667,1.1319547891616821,1.1305948495864868,0.3819766044616699,0.36136743426322937,0.5095533728599548,3.470963954925537,0.3524203300476074,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6038955450057983,0.5304216146469116,,3.590284824371338,3.8171780109405518,0.7672783136367798
lewm-dmc:finger.spin.occ-hacssmv8_levelaction-s2,dmc:finger.spin.occ,hacssmv8_levelaction,2,852614,0.7802403736114502,0.3558734953403473,0.711981475353241,1.1749072074890137,1.166575312614441,0.3784722685813904,0.35732242465019226,0.5076031684875488,3.7840771675109863,0.35244032740592957,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.608977198600769,0.5348681807518005,,3.7012383937835693,3.8675758838653564,0.7712440490722656
lewm-dmc:finger.spin.occ-hacssmv8_noaction-s0,dmc:finger.spin.occ,hacssmv8_noaction,0,851078,0.8649218344688415,0.36313268542289734,0.7794466018676758,1.2814369201660156,1.3223227262496948,0.37672024965286255,0.3657916188240051,0.5364012122154236,4.175517559051514,0.35513800382614136,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6059994697570801,0.5441451072692871,0.0,,,
lewm-dmc:finger.spin.occ-hacssmv8_noaction-s1,dmc:finger.spin.occ,hacssmv8_noaction,1,851078,0.8615292962392171,0.3660140633583069,0.8309488296508789,1.273736834526062,1.3135195970535278,0.3905876874923706,0.366353839635849,0.542532742023468,3.826392412185669,0.35728219151496887,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6032136678695679,0.5425676107406616,0.0,,,
lewm-dmc:finger.spin.occ-hacssmv8_noaction-s2,dmc:finger.spin.occ,hacssmv8_noaction,2,851078,0.8731119108200073,0.36193007230758667,0.7812148928642273,1.3311944007873535,1.338103175163269,0.38541796803474426,0.36494776606559753,0.542206883430481,3.7837276458740234,0.35570624470710754,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6086148023605347,0.5473316311836243,0.0,,,
lewm-dmc:finger.spin.occ-hacssmv8_redundant-s0,dmc:finger.spin.occ,hacssmv8_redundant,0,852614,0.7721867656707764,0.3571759760379791,0.6912190914154053,1.093719720840454,1.150014877319336,0.3727808892726898,0.35957223176956177,0.4974159598350525,3.442891836166382,0.34953615069389343,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6099727749824524,0.5275014042854309,,3.7769527435302734,3.7769527435302734,1.0
lewm-dmc:finger.spin.occ-hacssmv8_redundant-s1,dmc:finger.spin.occ,hacssmv8_redundant,1,852614,0.7629472732543945,0.35872283577919006,0.7322478294372559,1.1145604848861694,1.130782127380371,0.380517840385437,0.3603619933128357,0.5044141411781311,3.345768690109253,0.35188961029052734,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.6082315444946289,0.5277872681617737,,3.704597234725952,3.704597234725952,1.0
lewm-dmc:finger.spin.occ-hacssmv8_redundant-s2,dmc:finger.spin.occ,hacssmv8_redundant,2,852614,0.7787815960248311,0.3564285337924957,0.703809916973114,1.1662968397140503,1.163231372833252,0.37869369983673096,0.3580009341239929,0.5062052011489868,3.571011543273926,0.3526742458343506,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.613195538520813,0.5317268967628479,,3.7794017791748047,3.7794017791748047,1.0000001192092896
lewm-dmc:finger.spin.occ-hacssmv8_single-s0,dmc:finger.spin.occ,hacssmv8_single,0,851078,0.8561059872309367,0.36249276995658875,0.7462809681892395,1.3071213960647583,1.3061167001724243,0.37743040919303894,0.3647509813308716,0.5344964265823364,4.443043231964111,0.3542102575302124,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.5,0.5420034527778625,3.8654606342315674,,,
lewm-dmc:finger.spin.occ-hacssmv8_single-s1,dmc:finger.spin.occ,hacssmv8_single,1,851078,0.8695924123128255,0.3639848530292511,0.7881672978401184,1.3411747217178345,1.3310071229934692,0.38879746198654175,0.3639683425426483,0.5440038442611694,4.064615249633789,0.35298869013786316,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.5,0.5404263734817505,3.7762181758880615,,,
lewm-dmc:finger.spin.occ-hacssmv8_single-s2,dmc:finger.spin.occ,hacssmv8_single,2,851078,0.875586499373118,0.35983577370643616,0.7265121936798096,1.3312101364135742,1.3459407091140747,0.38226810097694397,0.3608476221561432,0.534259021282196,3.6954638957977295,0.35277947783470154,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.5,0.5459094047546387,3.801644802093506,,,
lewm-dmc:finger.spin.occ-hacssmv8_static-s0,dmc:finger.spin.occ,hacssmv8_static,0,851078,0.7730140900611877,0.37522488832473755,0.6921725273132324,1.0847018957138062,1.1363131999969482,0.38345056772232056,0.3764351010322571,0.5087609887123108,3.2261745929718018,0.3661904036998749,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.0,0.0,3.5936427116394043,,,
lewm-dmc:finger.spin.occ-hacssmv8_static-s1,dmc:finger.spin.occ,hacssmv8_static,1,851078,0.8161576708157857,0.3751489520072937,0.735894501209259,1.1534467935562134,1.2187150716781616,0.39316660165786743,0.37551647424697876,0.5234768390655518,3.598726749420166,0.36612874269485474,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.0,0.0,3.5315325260162354,,,
lewm-dmc:finger.spin.occ-hacssmv8_static-s2,dmc:finger.spin.occ,hacssmv8_static,2,851078,0.8038422139485677,0.37335115671157837,0.7208433151245117,1.155038833618164,1.1968125104904175,0.38943368196487427,0.3739164471626282,0.5199206471443176,3.0396289825439453,0.36569738388061523,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,2.0,8.0,,,,,,,,0.0,0.0,3.5929477214813232,,,
lewm-dmc:finger.spin.occ-ssm-s0,dmc:finger.spin.occ,ssm,0,849536,0.7998136242230733,0.37921956181526184,0.7422714829444885,1.0272648334503174,1.1819552183151245,0.3921687602996826,0.3835100531578064,0.5143126845359802,1.9781876802444458,0.3804194927215576,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,,,,,,,,,,,,,,,
lewm-dmc:finger.spin.occ-ssm-s1,dmc:finger.spin.occ,ssm,1,849536,0.8106545066833496,0.37459200620651245,0.7370366454124451,1.0538667440414429,1.206615686416626,0.39340877532958984,0.37864357233047485,0.5141605138778687,1.9891290664672852,0.37490764260292053,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,,,,,,,,,,,,,,,
