env,design,n_seeds,trainable_parameters_mean,trainable_parameters_std,val_pred_loss_mean,val_pred_loss_std,clean_mse_pre_mean,clean_mse_pre_std,clean_mse_blackout_transition_mean,clean_mse_blackout_transition_std,clean_mse_deep_blackout_mean,clean_mse_deep_blackout_std,clean_mse_first_post_mean,clean_mse_first_post_std,clean_mse_recovery_mean,clean_mse_recovery_std,clean_mse_late_post_mean,clean_mse_late_post_std,clean_mse_all_mean,clean_mse_all_std,clean_mse_first_post_ablated_mean,clean_mse_first_post_ablated_std,clean_input_mse_first_post_mean,clean_input_mse_first_post_std,last_visible_mse_first_post_mean,last_visible_mse_first_post_std,constant_mse_first_post_mean,constant_mse_first_post_std,persistence_mse_first_post_mean,persistence_mse_first_post_std,val_hier_loss_mean,val_hier_loss_std,val_hier_loss_fast_mean,val_hier_loss_fast_std,val_hier_loss_medium_mean,val_hier_loss_medium_std,val_hier_loss_slow_mean,val_hier_loss_slow_std,val_hier_loss_h1_mean,val_hier_loss_h1_std,val_hier_loss_h2_mean,val_hier_loss_h2_std,val_hier_loss_h4_mean,val_hier_loss_h4_std,val_hier_loss_h8_mean,val_hier_loss_h8_std,val_hier_loss_h16_mean,val_hier_loss_h16_std,tau_fast_mean,tau_fast_std,tau_slow_mean,tau_slow_std,tau_fast_min_mean,tau_fast_min_std,tau_fast_max_mean,tau_fast_max_std,tau_medium_min_mean,tau_medium_min_std,tau_medium_max_mean,tau_medium_max_std,val_hier_loss_bridge_mean,val_hier_loss_bridge_std,val_hier_loss_recovery_mean,val_hier_loss_recovery_std,val_hier_overlap_mean,val_hier_overlap_std,rho_fast_mean,rho_fast_std,rho_medium_mean,rho_medium_std,action_head_shared_norm_mean,action_head_shared_norm_std,action_head_fast_norm_mean,action_head_fast_norm_std,action_head_medium_norm_mean,action_head_medium_norm_std,action_head_cosine_mean,action_head_cosine_std
dmc:ball_in_cup.catch.occ,hacssmv8_single,3,851078.0,0.0,0.8418934162457784,0.00870679796043548,0.6158199707667033,0.006084788932360029,0.7750402887662252,0.018782487468344596,1.0844200452168782,0.021099707900780067,0.9796231985092163,0.01507286271345106,0.7929619550704956,0.01414563913903858,0.7168829242388407,0.006042655731696415,0.7508325974146525,0.006276817303194952,1.8323152462641399,0.0647409971421044,0.7386006116867065,0.011327296719443209,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,0.5,0.0,0.5446416139602661,0.0049658544195599445,3.6369516054789224,0.05162171628791342,,,,,,
dmc:ball_in_cup.catch.occ,hacssmv8_static,3,851078.0,0.0,0.7949671008851793,0.0031127651653824347,0.6059862971305847,0.0017240952484458031,0.7280095815658569,0.02075205679572378,1.0299626588821411,0.013954326995575035,0.8976111014684042,0.006775471678383429,0.7648452123006185,0.013656112471060832,0.7118635177612305,0.002842026668275017,0.730942984422048,0.002477946683868071,1.889904777208964,0.06718159141261278,0.7110348343849182,0.008176901679914084,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.621066411336263,0.02377112373290683,,,,,,
dmc:ball_in_cup.catch.occ,ssm,3,849536.0,0.0,0.8393449152840509,0.017437580300610243,0.6120660503705343,0.007507300277906151,0.8427457610766093,0.04038127818529168,1.0330297152201335,0.0429103270819193,0.9775559902191162,0.031017420525534755,0.7575882077217102,0.01587486024011239,0.7191449403762817,0.0009354376282943803,0.7501174410184225,0.008124610942988702,1.7281190156936646,0.13794849844192977,0.688610831896464,0.005565107653716406,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv6,3,851076.0,0.0,0.37364940881729125,0.0013246802774168017,0.14749427139759064,0.0007407021449103273,0.46152278780937195,0.021103986774970968,0.6614779432614645,0.03051998486446341,0.5650643905003866,0.0024964561421159637,0.18536360561847687,0.0013583951228434055,0.1710107276837031,0.00038630718639123455,0.2607031961282094,0.005286074769454145,1.3208452860514324,0.17544852740543765,0.16032852232456207,0.0006832134796080337,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.14101914842923483,0.0004493752742789573,0.09412335495154063,0.0005471435320533115,0.18791494508584342,0.000455789157838444,,,0.054175538503461414,0.00032882469753837333,0.1340711706876755,0.0007671500345613815,0.11605509062608083,0.0005120838724454959,0.2597747960355547,0.00041079729278719506,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv6_static,3,851076.0,0.0,0.3556990242004394,0.007263226969204172,0.15301994482676187,0.0006823779027671588,0.3689432938893636,0.0025019322501772857,0.5381166338920593,0.012780871673119263,0.526527980963389,0.013274683273674077,0.18396822114785513,0.0016779600196976017,0.17587749660015106,0.0010677507924516025,0.2404548575480779,0.0023482109374468366,0.8214881817499796,0.02531901700082318,0.1661062389612198,0.0014943498653736083,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.1470170405175951,0.0011740335486334565,0.08980307625399696,0.0013501394875605592,0.20423100021150378,0.0018322267187382798,,,0.05209004624022378,0.0008002809600784907,0.12751610696315765,0.0019114261639024857,0.12630321012602913,0.0008251833326443539,0.282158787118064,0.0028396170038316186,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv7_noaux,3,852614.0,0.0,0.3733373683028751,0.0032926561540755333,0.1497965802748998,0.00037107537137343516,0.43737731377283734,0.016240867697493024,0.6149483720461527,0.020099301088942163,0.563715398311615,0.006541849381968562,0.18193686505158743,0.000984519276849125,0.17168458799521127,0.00038067004299902334,0.25396696229775745,0.0038211681706232683,1.109568436940511,0.059957058476058984,0.16100330154101053,0.0009285130190767126,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13215600119696722,0.0008299094123759784,0.0682810491654608,0.000550512928050812,0.19603095677163865,0.0012191571465926805,,,0.036501539299885435,0.00025330527828637935,0.1000605586833424,0.000849869675658466,0.11081237051222059,0.0003991127774485273,0.28124953773286604,0.0020410449951060714,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15815095961093903,0.000976660343861077,0.1061610413591067,0.0006841862510841915,0.0,0.0,0.6172474026679993,0.0028910476105025143,0.5689007639884949,0.00412272605767037,,,4.40044625600179,0.01653918624597015,3.9687920411427817,0.07219852349695698,0.6913748383522034,0.011478350126129258
dmc:cheetah.run.occ,hacssmv7_norecovery,3,852614.0,0.0,0.37549323267406887,0.006466033195110933,0.15027372539043427,0.0007861521941029432,0.44957128167152405,0.021017060712907033,0.6299547751744589,0.026481921404112624,0.5672463973363241,0.011867025800733275,0.18236237267653146,0.0009986436944345604,0.17247189084688822,0.0008827786520867127,0.2574000060558319,0.005079255273900604,1.190667192141215,0.11279731492186866,0.16172087689240774,0.0009839657227815799,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.15352014044920603,0.0013207916580053782,0.093791527416971,0.001038817904093092,0.21324875242180294,0.0018876895689945768,,,0.05032079953286383,0.00048221710840703374,0.13726225601302253,0.0015978500160896778,0.12135701914628347,0.0008138843950378729,0.30514048602845933,0.0029962820443093048,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15352014468775854,0.0013207899397250974,0.0,0.0,0.0,0.0,0.6047670642534891,0.0031193169184468594,0.5668391784032186,0.004102138023259543,,,4.626270612080892,0.05452805017843377,3.8455797831217446,0.06484180060820002,0.6584996779759725,0.02116116298965551
dmc:cheetah.run.occ,hacssmv7_sharedaction,3,852614.0,0.0,0.36872582223680284,0.0055490483831619865,0.15006627142429352,0.0001208325063512363,0.4441642264525096,0.016271096511480575,0.6253546873728434,0.03394006512292563,0.554059644540151,0.010885820005289362,0.18292590975761414,0.0009707358700765676,0.17289549112319946,0.0005294886298048978,0.2560887535413106,0.005384053433813666,1.0957046349843342,0.09739427102618738,0.16060983637968698,0.0010173869894061927,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13197729965051014,0.001517582399591144,0.06743968602683809,0.000696011513676618,0.19651491714848413,0.0025730057217916423,,,0.0357408659822411,0.00033653698855488744,0.09913850625356038,0.0010604952301166506,0.10916183624002669,0.001083362343603707,0.2838679977258047,0.004076278579866596,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15651541140344408,0.001661141734312446,0.10743919567929373,0.0013747298159293587,0.0,0.0,0.6052681008974711,0.002248126498793674,0.564358631769816,0.0028349005752377637,,,4.515589237213135,0.021502081060628245,4.515589237213135,0.021502081060628245,0.999999980131785,2.8097899007262688e-08
dmc:cheetah.run.occ,hacssmv8,3,851078.0,0.0,0.3709297137790256,0.0031006043106904264,0.14979557196299234,0.0002531056809634232,0.4358712434768677,0.014281236982745738,0.6195322076479594,0.014318681305603867,0.5586188038190206,0.0061392675009906235,0.18408295512199402,0.0010245529296898,0.17224466800689697,0.000497593112864948,0.2545084555943807,0.0027592175249768953,1.1079379320144653,0.05431828815284609,0.16147026419639587,0.0006645108413864309,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,0.6172322233517965,0.0026549682822049584,0.5675502220789591,0.0036422792004847785,4.556780815124512,0.0273329719608493,,,,,,
dmc:cheetah.run.occ,hacssmv8_dynamic,3,851078.0,0.0,0.37536101778348285,0.001982840028479376,0.14760549366474152,0.0007053323051141193,0.4571988085905711,0.023952788209981167,0.6591732700665792,0.029585456626570913,0.5684208869934082,0.0038219223781671436,0.18620753288269043,0.001270477588728286,0.1706809103488922,0.0005287703697529509,0.26007042328516644,0.0056439612652788625,1.3025869131088257,0.2019408229457478,0.16001477340857187,0.0008874749416177056,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,4.236566702524821,0.043552993718750196,,,,,,
