candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacsmv4_two_noaux,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,1.0861770868301392,0.09943377389077451,0.09885640545581757,5,0,
hacsmv4_two_noaux,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1288960218429565,1.3313849925994874,0.15200974513295984,0.15160584851912812,5,0,
hacsmv4_two_noaux,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5639344334602356,0.7777333498001099,0.2748085915721641,0.2717740837209447,5,0,
hacsmv4_two_noaux,hacssmv7_noaction,ogbench:cube-single.occ,5,1.368989682197571,1.6451925754547119,0.1678257648267688,0.1693586578299964,5,0,
hacsmv4_two_noaux,hacssmv7_noaction,__overall__,25,,,0.13807314165725953,0.14715362059328763,21,0,4
hacsmv4_two_noaux,hacssmv7_single,dmc:reacher.hard.occ,5,0.8308597564697265,0.8839340448379517,0.06010853637772464,0.05720595633459564,5,0,
hacsmv4_two_noaux,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.9857503533363342,0.007475110922919338,0.0039040512245037675,3,0,
hacsmv4_two_noaux,hacssmv7_single,dmc:finger.spin.occ,5,1.1288960218429565,1.3303433895111083,0.15117895784596005,0.15242993699435606,5,0,
hacsmv4_two_noaux,hacssmv7_single,dmc:cheetah.run.occ,5,0.5639344334602356,0.5957239747047425,0.05324398829131543,0.05276447095181048,5,0,
hacsmv4_two_noaux,hacssmv7_single,ogbench:cube-single.occ,5,1.368989682197571,1.5798784732818603,0.13345006023795092,0.14014066041405485,5,0,
hacsmv4_two_noaux,hacssmv7_single,__overall__,25,,,0.08109133073517408,0.07321203946211897,23,0,5
hacsmv4_two_noaux,hacssmv7,dmc:reacher.hard.occ,5,0.8308597564697265,0.8258150696754456,-0.006082595577375014,-0.010507302645498392,2,0,
hacsmv4_two_noaux,hacssmv7,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.9343978047370911,-0.04601991960638164,-0.03887646826647507,0,0,
hacsmv4_two_noaux,hacssmv7,dmc:finger.spin.occ,5,1.1288960218429565,1.1452091693878175,0.01410674984873808,0.015092969917883399,4,0,
hacsmv4_two_noaux,hacssmv7,dmc:cheetah.run.occ,5,0.5639344334602356,0.5540997624397278,-0.018098901976596374,-0.017432007668162015,1,0,
hacsmv4_two_noaux,hacssmv7,ogbench:cube-single.occ,5,1.368989682197571,1.3518219232559203,-0.012691374314691225,-0.010297114288944609,1,0,
hacsmv4_two_noaux,hacssmv7,__overall__,25,,,-0.013757208325261235,-0.010507302645498392,8,0,1
hacssmv6,ssm,dmc:reacher.hard.occ,5,0.8306938886642456,0.8172305583953857,-0.016742730165923574,-0.021083949970493662,2,0,
hacssmv6,ssm,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9644538998603821,0.00018798656424742627,-0.013504742994619155,2,0,
hacssmv6,ssm,dmc:finger.spin.occ,5,1.1288799047470093,1.2112032890319824,0.06770813982659377,0.05566542271079826,5,0,
hacssmv6,ssm,dmc:cheetah.run.occ,5,0.5612707734107971,0.6528962612152099,0.14033083486363956,0.14203706066950608,5,0,
hacssmv6,ssm,ogbench:cube-single.occ,5,1.3681094646453857,1.4677053689956665,0.06787453618009798,0.06774930306359636,5,0,
hacssmv6,ssm,__overall__,25,,,0.05187175345373103,0.06015038014498865,19,0,4
hacssmv6,hacsmv4_two_noaux,dmc:reacher.hard.occ,5,0.8306938886642456,0.8308597564697265,0.00018645395123722402,1.1179602099328616e-05,3,0,
hacssmv6,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9775278806686402,0.01418401156015215,0.012493564454259162,4,0,
hacssmv6,hacsmv4_two_noaux,dmc:finger.spin.occ,5,1.1288799047470093,1.1288960218429565,4.126002668269816e-05,0.00043165722360605994,3,0,
hacssmv6,hacsmv4_two_noaux,dmc:cheetah.run.occ,5,0.5612707734107971,0.5639344334602356,0.004681193055414483,0.005038602211599065,3,0,
hacssmv6,hacsmv4_two_noaux,ogbench:cube-single.occ,5,1.3681094646453857,1.368989682197571,0.0006291562546440584,-0.0001629737332981849,2,0,
