metric,candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
clean_mse_all,hacssmv7,hacssmv6_static,__overall__,25,,,0.0017987137726601199,0.02218508064608735,16,0,3
clean_mse_pre,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.23944154679775237,0.23942806124687194,-5.715560263342478e-05,-0.00019102712585187097,1,0,
clean_mse_pre,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6097388982772827,-0.003745396365669744,-0.006250265133063885,2,0,
clean_mse_pre,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,0.3596014678478241,0.35903955698013307,-0.0015778522808253263,-0.00031490171888463544,2,0,
clean_mse_pre,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.1493321031332016,0.14963937401771546,0.002054886069222618,0.001725481037224898,4,0,
clean_mse_pre,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,0.7330040693283081,0.732605242729187,-0.000543350889917598,-0.0002349740493453654,1,0,
clean_mse_pre,hacssmv7,hacssmv7_noaux,__overall__,25,,,-0.000773773813964695,-0.0001964872562296979,10,0,1
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.4170936465263367,0.4183970332145691,0.0030479821603495373,0.0037966767429604546,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.759958016872406,0.004104192531263519,0.002726390992143573,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,0.7235350489616394,0.7207774877548218,-0.003922013846694183,0.0009217149399461776,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.4257108807563782,0.43069608211517335,0.011656920503957516,-0.004152255167242563,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,0.9699753522872925,0.9681949257850647,-0.001827915088786258,-0.0019257104995525382,1,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaux,__overall__,25,,,0.002611833252018026,-0.00017509864390350958,12,0,3
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.7779529213905334,0.7794137716293335,0.0018932845997413766,0.0034205815821758763,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0519323348999023,0.0060682726416313405,0.008402561016352303,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,1.1474830150604247,1.1425726652145385,-0.004626052804926552,-9.62811555684561e-06,2,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.6057169795036316,0.6077361583709717,0.0033303927588574124,-0.019227278412345415,1,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,1.37190682888031,1.3713674306869508,-0.00036126023364436044,0.003078095938358403,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaux,__overall__,25,,,0.0012609273923318435,-9.62811555684561e-06,12,0,3
clean_mse_first_post,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.8258150696754456,0.8263182163238525,0.0006015002934584204,0.0021554956178443606,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.937244427204132,0.002769075178794924,0.009599842641493633,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,1.1452091693878175,1.146846866607666,0.0013884377602214743,0.004656207560331095,4,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.5540997624397278,0.5601337790489197,0.01021022422914047,0.012920865345986441,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,1.3518219232559203,1.3520869016647339,0.00016592963174527934,0.0038559150159387773,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaux,__overall__,25,,,0.0030270334186721136,0.003526713285572526,16,0,5
clean_mse_recovery,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.25924264192581176,0.25953335165977476,0.0011217676119792456,0.0014546139254948617,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.772205913066864,-0.001903084688935693,0.000993622120666126,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,0.37828861474990844,0.3779937386512756,-0.0007823409668137232,-0.0004444851204685878,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.18237332999706268,0.1821168154478073,-0.00136880232651703,-0.00017458394401960884,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,0.7236898899078369,0.7232247114181518,-0.000645065447242969,-0.00020864744560671297,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaux,__overall__,25,,,-0.000715505163506034,1.693062842747699e-05,13,0,1
clean_mse_late_post,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.2578652918338776,0.2578105330467224,-0.00021201554503842365,-6.477419599607561e-06,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7139587759971618,0.0001081836783603954,-0.0011900045264332329,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,0.3607757091522217,0.3603527545928955,-0.00117967917047582,-0.0009577425654234251,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.17210837602615356,0.1717418223619461,-0.002139336969672801,-0.0024689351597832723,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,0.6777803063392639,0.6773098587989808,-0.0006938160083678945,-0.0005523192187447747,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaux,__overall__,25,,,-0.0008233328030389088,-0.0006528538951216532,7,0,1
clean_mse_all,hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.343371719121933,0.34366726875305176,0.0008616281378085635,0.001871267776806814,3,0,
clean_mse_all,hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7402400255203248,0.0006700965476869638,0.0019389889111049029,3,0,
clean_mse_all,hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,5,0.5076598525047302,0.5065775156021118,-0.0021724651032555657,0.0004150475871307399,3,0,
clean_mse_all,hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.25158150792121886,0.2524063289165497,0.0032392155861899093,-0.007247141007091062,1,0,
clean_mse_all,hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,5,0.8195524454116822,0.8189823150634765,-0.000692934580313267,-0.00010035347126950707,2,0,
clean_mse_all,hacssmv7,hacssmv7_noaux,__overall__,25,,,0.00038110811762332076,-0.00010035347126950707,12,0,3
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.23944154679775237,0.23930177390575408,-0.000584996420066007,-0.00033675194532998653,1,0,
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6128109097480774,0.001288022379865579,-0.00030271295788496244,2,0,
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,0.3596014678478241,0.3586237609386444,-0.002733357495189877,-0.002831408518371594,1,0,
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.1493321031332016,0.14972810447216034,0.002647562237598232,0.0025664425172944286,4,0,
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,0.7330040693283081,0.7321638703346253,-0.001145445664305645,-0.0018310744711802253,1,0,
clean_mse_pre,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,-0.00010564299241954363,-0.00033675194532998653,9,0,2
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.4170936465263367,0.4174740731716156,0.0008652043599111489,0.00028505597615355376,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7555330038070679,-0.0016676866414060728,-0.01308975576469834,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,0.7235350489616394,0.7119344592094421,-0.016162983959155042,-0.01880832109265598,0,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.4257108807563782,0.42893644571304324,0.007443997620554414,0.01340119745400257,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,0.9699753522872925,0.967133629322052,-0.002937385733839627,-0.002917425198664963,1,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,-0.0024917708707870357,-0.0028082575825952028,10,0,2
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.7779529213905334,0.782034969329834,0.005219550518258539,0.003415373154058865,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0257512092590333,-0.019295546427084066,-0.007902783325688403,0,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.1474830150604247,1.1299669742584229,-0.015618203329072471,-0.02107322661532493,1,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.6057169795036316,0.6108243823051452,0.008250214810078713,0.019908111182944752,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.37190682888031,1.369041657447815,-0.0020893065633935557,0.0030497018048961395,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,-0.004706658198242568,0.0007383961615894618,13,0,2
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.8258150696754456,0.8297623991966248,0.004774849099768302,0.0031273038039471646,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9159428358078003,-0.020275603742928566,-0.029903205982760726,1,0,
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.1452091693878175,1.1428596019744872,-0.0020475220308402097,-0.0018107799718675322,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.5540997624397278,0.5548632621765137,0.001256130043331112,0.0011486117869096593,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.3518219232559203,1.3487624406814576,-0.0022864612425949585,-0.001665806059780632,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,-0.003715721574652864,0.0009823853921215229,13,0,2
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.25924264192581176,0.25966839790344237,0.001641271168278621,0.001729172304755936,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7723501324653625,-0.0017152829746444112,-5.651687416107765e-05,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,0.37828861474990844,0.37799317240715025,-0.0007812014917307313,-0.00059730087355648,1,0,
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.18237332999706268,0.18253830671310425,0.0008773373267860548,0.0038191994412694595,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,0.7236898899078369,0.7241487979888916,0.0006311345953588016,0.0004911331401455319,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,0.00013065172480966695,0.0008744655374508802,16,0,3
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.2578652918338776,0.2577197849750519,-0.0005645670148479525,-0.0006961766751427127,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7147293329238892,0.0011806237978934273,0.003105623069969791,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,0.3607757091522217,0.3600729525089264,-0.0019525514337721667,-0.0015785081922556118,0,0,
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.17210837602615356,0.1726333439350128,0.00304524826345251,0.002980055497745404,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,0.6777803063392639,0.6772589445114136,-0.0007681520836331248,-0.0013041675274851922,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,0.00018812030581853866,-0.00019686461701651407,9,0,2
clean_mse_all,hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.343371719121933,0.3438998579978943,0.0015375107120976378,0.0008378309201961445,4,0,
clean_mse_all,hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.737436306476593,-0.0031337334162291645,-0.0014463336417302173,1,0,
clean_mse_all,hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,5,0.5076598525047302,0.5039953172206879,-0.00727936545597299,-0.009806725006593178,0,0,
clean_mse_all,hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.25158150792121886,0.2528121620416641,0.004863734912065085,0.009408202131172348,4,0,
clean_mse_all,hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,5,0.8195524454116822,0.8184516668319702,-0.0013453524885244247,-0.0008390585838228023,2,0,
clean_mse_all,hacssmv7,hacssmv7_sharedaction,__overall__,25,,,-0.0010714411473127714,-0.0006474728874488761,11,0,2
clean_mse_pre,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.23944154679775237,0.2384227216243744,-0.004276475890227605,-0.004780886484808625,0,0,
clean_mse_pre,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6179412961006164,0.009551409101263049,0.0065142286266345745,4,0,
clean_mse_pre,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,0.3596014678478241,0.3486391544342041,-0.03145266791454288,-0.030937327049253296,0,0,
clean_mse_pre,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.1493321031332016,0.14723049998283386,-0.014305457025823769,-0.01612057991365826,0,0,
clean_mse_pre,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,0.7330040693283081,0.7218240976333619,-0.015487155308412829,-0.014607835291285317,0,0,
clean_mse_pre,hacssmv7,hacssmv7_noshrink,__overall__,25,,,-0.011194069407548806,-0.013563680026498841,4,0,1
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.4170936465263367,0.41194877624511717,-0.012496624151340808,-0.012690853366402993,0,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7882039904594421,0.03968683785053693,0.043841924153391096,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,0.7235350489616394,0.7140391588211059,-0.013298565048164004,-0.013674774890400502,0,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.4257108807563782,0.43249077200889585,0.015451543742848888,0.011241110757607668,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,0.9699753522872925,0.9665178179740905,-0.003637284149630729,-0.006048395416550859,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noshrink,__overall__,25,,,0.005141181648850055,-0.006147369201372868,10,0,2
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.7779529213905334,0.7775587677955628,-0.0006817633168224594,0.0016006046488782465,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0848575353622436,0.03631371734063823,0.031125018727226984,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.1474830150604247,1.1425992488861083,-0.004380420054277488,-0.008190255018566519,2,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.6057169795036316,0.6268716216087341,0.03417729996982652,0.0322049270776859,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.37190682888031,1.381285834312439,0.006805215320394787,0.0086982786388811,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noshrink,__overall__,25,,,0.014446809851951917,0.015223414023405001,19,0,3
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.8258150696754456,0.8294791579246521,0.004358293298423262,0.007664868817212108,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.977363896369934,0.04338858144380484,0.05282962477517297,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.1452091693878175,1.13171489238739,-0.011958278154640635,-0.0085108918370881,1,0,
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.5540997624397278,0.5610401868820191,0.012460036721906998,0.010458912009178261,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.3518219232559203,1.3612126588821412,0.006750400614628305,0.009815767309899127,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noshrink,__overall__,25,,,0.010999806784824553,0.007664868817212108,17,0,4
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.25924264192581176,0.26004767417907715,0.0030932923502631445,0.002465457471947086,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7791754603385925,0.007105242439790282,0.007705269207659553,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,0.37828861474990844,0.37165132761001585,-0.017854733702839916,-0.017168206340464637,0,0,
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.18237332999706268,0.18387277126312257,0.0081373250866496,0.008930329348650923,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,0.7236898899078369,0.7154664039611817,-0.011498885281679265,-0.009885535292992943,0,0,
clean_mse_recovery,hacssmv7,hacssmv7_noshrink,__overall__,25,,,-0.002203551821563231,0.0024079727514331817,15,0,3
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.2578652918338776,0.25681187510490416,-0.004100639002077832,-0.0042520525197254095,0,0,
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7169472217559815,0.00427950521520543,0.0053788342670937,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,0.3607757091522217,0.34999662041664126,-0.030801866301411785,-0.030762969839114456,0,0,
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.17210837602615356,0.17047106623649597,-0.009612198746673333,-0.00896473082364607,0,0,
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,0.6777803063392639,0.6657606840133667,-0.018052815776359376,-0.01783698049242722,0,0,
clean_mse_late_post,hacssmv7,hacssmv7_noshrink,__overall__,25,,,-0.011657602922263378,-0.00896473082364607,4,0,1
clean_mse_all,hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.343371719121933,0.3422624409198761,-0.003251859306736493,-0.0024283029235175153,1,0,
clean_mse_all,hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7517518281936646,0.01598025291910374,0.015336245834570786,5,0,
clean_mse_all,hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,5,0.5076598525047302,0.4977711498737335,-0.019872808310026198,-0.020092359205636397,0,0,
clean_mse_all,hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.25158150792121886,0.2535727769136429,0.007884848985731692,0.0058316693100461834,3,0,
clean_mse_all,hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,5,0.8195524454116822,0.811834967136383,-0.009505651258302564,-0.00811757678375974,0,0,
clean_mse_all,hacssmv7,hacssmv7_noshrink,__overall__,25,,,-0.0017530433940459642,-0.0024283029235175153,9,0,2
clean_mse_pre,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.23944154679775237,0.2394053518772125,-0.00015158076683226477,-0.0001819997356005206,2,0,
clean_mse_pre,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6133374571800232,0.0021265756726665673,-0.0022591590891579286,2,0,
clean_mse_pre,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,0.3596014678478241,0.3594295382499695,-0.00048365455496517687,-0.0004134057376721014,2,0,
clean_mse_pre,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.1493321031332016,0.14937176704406738,0.00026497068860258186,0.0019387557157819445,3,0,
clean_mse_pre,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,0.7330040693283081,0.7328314781188965,-0.0002349418174705707,-4.339137585455665e-05,2,0,
clean_mse_pre,hacssmv7,hacssmv7_actiononly,__overall__,25,,,0.0003042738444002274,-0.00017187964284893484,11,0,2
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.4170936465263367,0.41832599639892576,0.002939946063745618,0.0026543832193912094,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7564315915107727,-0.000561018007892308,-0.002094321921489439,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,0.7235350489616394,0.7162376761436462,-0.010055287160610611,-0.013385634742860713,1,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.4257108807563782,0.4309691548347473,0.012664423365136283,0.01468668473973203,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,0.9699753522872925,0.9685584425926208,-0.0014553325654711583,-0.0015961219384883457,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_actiononly,__overall__,25,,,0.0007065463389815645,0.0006284859253255177,13,0,2
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.7779529213905334,0.7816230416297912,0.004696752782375776,0.004920949486874663,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0598233461380004,0.012914429746109202,0.02617622126548633,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.1474830150604247,1.1467957973480225,-0.0006259112023966005,-0.0034721802779946404,2,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.6057169795036316,0.6082642078399658,0.004843799802961894,-0.0005496014299547049,2,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.37190682888031,1.3698038816452027,-0.0015214289651288308,0.006708258893112911,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_actiononly,__overall__,25,,,0.0040615284327842885,0.004920949486874663,16,0,3
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.8258150696754456,0.8274810791015625,0.0020141617897799996,0.001873316243011928,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9442235827445984,0.010224111268511369,0.015999653113199536,4,0,
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.1452091693878175,1.1488754272460937,0.0032283848101041074,0.0021540031949047484,4,0,
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.5540997624397278,0.5534544587135315,-0.0020487781275769926,0.0004411779461952799,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.3518219232559203,1.3465669870376586,-0.003919414451982649,-0.0015082824183771703,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_actiononly,__overall__,25,,,0.0018996930577671667,0.0021540031949047484,18,0,3
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.25924264192581176,0.25937305092811586,0.000504864608334805,0.0003491651984992743,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7716915607452393,-0.0025631677568763627,-0.00454107886967498,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,0.37828861474990844,0.3778426229953766,-0.0011793999514028031,-0.0015483974493892656,1,0,
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.18237332999706268,0.1827747941017151,0.0021800830610090283,-0.0001866804508086511,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,0.7236898899078369,0.7237232804298401,4.51783156775798e-05,-0.00016710839644032798,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_actiononly,__overall__,25,,,-0.00020248834465155053,-0.00020506660413954224,10,0,3
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.2578652918338776,0.25780385732650757,-0.00023970375057210367,-0.00022573646666139449,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7140961408615112,0.00030810225983486097,0.0006204245784783397,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,0.3607757091522217,0.3606601059436798,-0.0003232642918418535,-0.0005523213058993713,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.17210837602615356,0.17198558747768403,-0.000714415552895359,-0.0007324413540680696,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,0.6777803063392639,0.6776095151901245,-0.00025141698322232064,-8.45214981703246e-05,2,0,
clean_mse_late_post,hacssmv7,hacssmv7_actiononly,__overall__,25,,,-0.0002441396637393552,-8.45214981703246e-05,12,0,1
clean_mse_all,hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.343371719121933,0.3439089894294739,0.0015633936223836396,0.0015013979127033268,5,0,
