run,env,design,seed,rho_fast_learned,rho_medium_learned,rho_fast_functional,rho_medium_functional,static_gate_fast,static_gate_medium,route_fast_learned,route_medium_learned,route_fast_functional,route_medium_functional,action_head_fast_l2,action_head_medium_l2,action_head_fast_d_l2,action_head_fast_v_l2,action_head_medium_d_l2,action_head_medium_v_l2,action_head_cosine,infl_all,infl_fast,infl_slow,student_teacher_memory_total_l2,student_memory_total_delta_l2_vs_noaux,teacher_memory_total_delta_l2_vs_noaux,student_teacher_action_l2,student_action_delta_l2_vs_noaux,teacher_action_delta_l2_vs_noaux,student_teacher_gate_l2,student_gate_delta_l2_vs_noaux,teacher_gate_delta_l2_vs_noaux,student_teacher_shrink_l2,student_shrink_delta_l2_vs_noaux,teacher_shrink_delta_l2_vs_noaux,student_teacher_route_l2,student_route_delta_l2_vs_noaux,teacher_route_delta_l2_vs_noaux,student_teacher_input_l2,student_input_delta_l2_vs_noaux,teacher_input_delta_l2_vs_noaux,student_teacher_output_l2,student_output_delta_l2_vs_noaux,teacher_output_delta_l2_vs_noaux,predictor_delta_l2_vs_noaux,active_aux_epochs,active_train_hier_loss_mean,active_train_hier_loss_fast_mean,active_train_hier_loss_medium_mean,active_train_hier_loss_bridge_mean,active_train_hier_loss_recovery_mean,active_weighted_aux_term_mean,final_val_hier_loss,final_val_bridge,final_val_recovery
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_actiononly-s0,dmc:ball_in_cup.catch.occ,hacssmv7_actiononly,0,0.6139275760784784,0.5561562181076206,0.6139275760784784,0.5561562181076206,0.8429383017033693,0.8655666837003301,0.489261730775395,0.510738269224605,0.489261730775395,0.510738269224605,3.632271855181746,3.439035520370095,2.604839544036046,2.531444208307096,2.731232956680006,2.0898162231909803,0.6970865349738218,3.24017333984375,1.029622197151184,0.7745260000228882,0.31099306969306456,1.266732378681645,1.2369653504022717,0.18783478665651032,1.01221081570413,1.0005147985436174,0.09220392615859895,0.45574897314090307,0.43960366376207194,0.012244303514477658,0.038263252098011936,0.03598470753788468,0.002099273938232897,0.009110460139936822,0.008940792732900155,0.06821523782737055,0.1943839705232629,0.18469750164408721,0.2193754082122494,0.5770622603424903,0.5480091520523679,5.998622121665622,99,0.13852266805909164,0.09949148110167345,0.17755385483254488,0.1385226679921953,0.0,0.0019412885891869533,0.14856955766677857,0.14856955130894978,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_uniform-s0,dmc:ball_in_cup.catch.occ,hacssmv7_uniform,0,0.6053792129209171,0.5523803960673263,0.6053792129209171,0.5523803960673263,0.8446194653857271,0.8665794350535121,0.48632645946660347,0.5136735405333966,0.48632645946660347,0.5136735405333966,3.6195414457554267,3.4891688017035642,2.542346656649462,2.5763450380266604,2.793196831162561,2.091016592273939,0.6648054563667042,3.247180461883545,1.004602074623108,0.7630515694618225,0.3296333247104618,1.1965949562751483,1.1681413999313743,0.20414694015925813,0.9758809873356188,0.9630981997063549,0.07946456718655895,0.4199149696135496,0.40947040099578125,0.009993302440255432,0.004102999916135868,0.00397234137501094,0.002037742173585024,0.0008032846883032251,0.0006951490459144307,0.0728709654729545,0.17546867617422476,0.1678699693589591,0.2350602944977074,0.5218816628714756,0.49105355036247295,5.4478418759734195,99,0.1469787615617919,0.18406028331463317,0.10989723970860611,0.185616551776125,0.10834097165685444,0.0021740238058885327,0.13897635142008463,0.17927482863267263,0.09867787410815557
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_norecovery-s0,dmc:ball_in_cup.catch.occ,hacssmv7_norecovery,0,0.6083292242586237,0.5532896786056529,0.6083292242586237,0.5532896786056529,0.8425990271575958,0.8663415832199234,0.489787764046791,0.510212235953209,0.489787764046791,0.510212235953209,3.7013651704710173,3.421381951546532,2.677027488382926,2.556096232855515,2.7173947992576437,2.0788506351673934,0.7309182305783534,3.223555088043213,0.9855855703353882,0.740566611289978,0.33747270479990654,1.0389465376839493,1.0061153460600498,0.20812337002804865,0.7808650911764171,0.7653439002537512,0.08346800713139181,0.3552589018955472,0.346608459683759,0.01041762401083652,0.012101741433765852,0.011621411381815692,0.0019064046910909824,0.010598960388796066,0.010622162228901314,0.07464741841397637,0.19027869103430906,0.17893464132812395,0.24066820058723604,0.5540631370184256,0.52355886602885,5.692972985482138,99,0.1617786870928592,0.14044360428479918,0.18311377025212502,0.1617786870761351,0.0,0.002372151753377427,0.15176846305529276,0.15176846305529276,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaction-s0,dmc:ball_in_cup.catch.occ,hacssmv7_noaction,0,0.6032971726508647,0.5628205876602758,0.6032971726508647,0.5628205876602758,0.8457208907675531,0.8651490543017846,0.4408430230666509,0.559156976933349,0.4408430230666509,0.559156976933349,0.0,0.0,0.0,0.0,0.0,0.0,,3.1525845527648926,0.8052037954330444,0.7744348049163818,0.2442357022395492,5.577136819762364,5.433487056584069,0.0,5.029769902679229,4.924087582749484,0.08347058836229328,0.600615437361581,0.5829748017333863,0.010549794499806064,0.04695314931158588,0.045558801664492804,0.0031614351068021615,0.12862101010621516,0.12352996846821677,0.07645315161447619,0.8967187231377133,0.8573128962560772,0.21614199476082754,2.1499484872799735,2.0454737330058843,13.365108832597013,99,0.13204801873660382,0.10481854879394525,0.15927748790159235,0.15740707295076078,0.10668896399563813,0.001973864023058007,0.11339374085267385,0.1358670469125112,0.09092043906450271
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_single-s0,dmc:ball_in_cup.catch.occ,hacssmv7_single,0,0.5543456619384839,0.5516049708642733,0.5543456619384839,0.5516049708642733,0.8631410164481891,0.8688647849167274,0.5,0.5,0.0,1.0,3.619259297468512,3.6403607425729216,1.6773562714142067,3.207103646759753,2.741508969768533,2.3950688726516325,-0.13055584811338322,3.2762980461120605,0.0,3.2762980461120605,0.27489135223070804,6.276101135551193,6.173591944531406,0.12109210605575921,5.612120692073783,5.5330315526025275,0.0808251500258983,1.5597889717027804,1.5467248586764912,0.006660982966573042,0.21214905874467221,0.20307653155144442,0.0,0.039487543054716565,0.0414171495859128,0.07874668118865956,1.0439404436728834,1.0250144724794275,0.2193714749305151,2.0794775848515292,2.003205286609701,13.506110021493686,99,0.13730237718282726,0.11201428223974108,0.16259047220117182,0.16124869842922648,0.11335605632108202,0.0020088708926189174,0.12599748730659485,0.1488967353105545,0.10309823393821717
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s0,dmc:ball_in_cup.catch.occ,hacssmv7,0,0.6077926603784167,0.5542831308489574,0.6077926603784167,0.5542831308489574,0.8425879754842703,0.8657308075964216,0.48620829957113837,0.5137917004288616,0.48620829957113837,0.5137917004288616,3.655268342657053,3.468792051462513,2.593672402077044,2.5756261622243914,2.777612548685516,2.077832241946944,0.6854745121336924,3.189981698989868,1.0105276107788086,0.7735726833343506,0.3158232621989539,1.1246943671585672,1.0918171599057624,0.19387138610017948,0.8980133741260293,0.8825981529723491,0.08797457511695525,0.33218308017678716,0.32224381057010126,0.011188569326389678,0.01338121817041345,0.012044229910533319,0.0012506682168903014,0.0004688257377669936,0.0011477640520729216,0.07030718493125859,0.17531214471621442,0.16872299137101346,0.22214599754003483,0.5632496566984843,0.5297455133647702,5.712895007504905,99,0.1366346855757614,0.10622459104834449,0.16704478008645418,0.16219137980279696,0.11107799107277835,0.0020222896510990007,0.12669435719648997,0.1511438000202179,0.10224491973718007
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaux-s1,dmc:ball_in_cup.catch.occ,hacssmv7_noaux,1,0.6010213822450701,0.5461612540497117,0.6010213822450701,0.5461612540497117,0.8467304218924944,0.8677471302795448,0.48499420848955777,0.5150057915104421,0.48499420848955777,0.5150057915104421,3.589944467417083,3.4207532991129237,2.6295841975249177,2.443969768075245,2.7256569752885036,2.066965695519179,0.7386485073307213,2.9626030921936035,0.9241104125976562,0.719977617263794,0.32494959210458607,0.0,0.0,0.20112659401281283,0.0,0.0,0.09072061124730034,0.0,0.0,0.011526606045527871,0.0,0.0,0.0016576302835773983,0.0,0.0,0.06671088045597545,0.0,0.0,0.22874472524707742,0.0,0.0,0.0,0,,,,,,0.0,0.12434525728225708,0.14962114135424295,0.09906936685244243
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_sharedaction-s1,dmc:ball_in_cup.catch.occ,hacssmv7_sharedaction,1,0.6040266124993378,0.5487402417266041,0.6040266124993378,0.5487402417266041,0.8420357920420589,0.8680203406254998,0.4855836951915165,0.5144163048084837,0.4855836951915165,0.5144163048084837,3.6935089699402215,3.6935089699402215,2.8356591210589728,2.366652881219369,2.8356591210589728,2.366652881219369,1.0000000000000013,3.0333499908447266,0.9026221036911011,0.6841138601303101,0.3278598488746293,2.2868951216790205,2.2232173915684723,0.20541175459269814,2.162337509625081,2.108391201490248,0.08605819542129767,0.3797263049584815,0.3720534012700281,0.01085217721430883,0.016304261280151378,0.01698069490390368,0.0019513226948914676,0.0016687649541183701,0.001375072542804301,0.07098279148691342,0.19476279685963319,0.1837114319424222,0.2296343712997875,0.6097479516958895,0.5700160113577347,5.608434243416927,99,0.13662709330870246,0.107179163030101,0.16607502353713166,0.16229057340442665,0.11096361278651405,0.0020305484361817275,0.12476768573125203,0.14937341113885244,0.10016195287307103
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noshrink-s1,dmc:ball_in_cup.catch.occ,hacssmv7_noshrink,1,0.5,0.5,1.0,1.0,0.8520895602660145,0.8683141607426819,0.507798207433976,0.4922017925660241,0.507798207433976,0.4922017925660241,3.704224514734188,3.256286171934517,2.726958765366698,2.5069852707081215,2.605705379027328,1.9528694557599087,0.7181692453084598,3.0619051456451416,1.0783772468566895,0.7418257594108582,0.33174857353617954,1.8367130085767198,1.7555536840544188,0.19088693082965807,1.1492114138142697,1.1183494647121281,0.04100041928426198,0.7931517001294394,0.7486815113830572,0.0,0.44962369504627353,0.4380982795868459,0.005633035621869313,0.06451398740354014,0.06053858206524823,0.09620496496570623,0.49035181673981504,0.4629779609051721,0.2503020873382162,0.9884178048365614,0.9277907049054672,7.91606898939643,99,0.13839549273586968,0.10778486098170147,0.1690061243896934,0.163046449556629,0.1137445353966637,0.0020388974695978624,0.13042046427726744,0.15290562212467193,0.10793531080087027
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_actiononly-s1,dmc:ball_in_cup.catch.occ,hacssmv7_actiononly,1,0.606989910777258,0.5510693666694506,0.606989910777258,0.5510693666694506,0.8447323398577437,0.8665248866053132,0.4855353123959568,0.5144646876040432,0.4855353123959568,0.5144646876040432,3.5120291435943902,3.367659741232158,2.5502167914732246,2.4146931527513713,2.695899910979479,2.018230859613609,0.6926654467597159,2.9598023891448975,0.9265627264976501,0.7226009368896484,0.32191744333111383,1.28943181753191,1.255037888013122,0.19848755071585109,1.04943516645979,1.0337484708626103,0.09764643955300449,0.4594945009349872,0.44375552913089633,0.012817153455390626,0.03186760240270589,0.0304531903112955,0.0008646188895987037,0.0015318035015261563,0.002324814895504851,0.06789704791128678,0.1839344206923199,0.1745174254075372,0.223436051859797,0.5615472245959201,0.5274240195213916,5.727848930124544,99,0.137801662764766,0.09892421711641798,0.17667910835457973,0.13780166265605945,0.0,0.0019300739862684443,0.1471279921134313,0.1471279921134313,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_uniform-s1,dmc:ball_in_cup.catch.occ,hacssmv7_uniform,1,0.5999492129186503,0.5482091557654796,0.5999492129186503,0.5482091557654796,0.8451738561321902,0.8674212034193324,0.4848034615186606,0.5151965384813393,0.4848034615186606,0.5151965384813393,3.52754371745078,3.418420850078338,2.4715216445319235,2.5169714815898687,2.724062716144407,2.065207841056748,0.6709204412381039,2.9407026767730713,0.921753466129303,0.7130828499794006,0.3133697639815931,1.1512833318298932,1.1194640642489202,0.19791072235114487,0.9417029460394462,0.9277226845200895,0.081874565100592,0.39224489764421905,0.3840888051213506,0.010128712526033212,0.009396148294943408,0.00896940930024137,0.0011913386250771223,0.0005400064965458297,7.371483804555367e-05,0.062099426945396746,0.15735824513600616,0.14834872524226617,0.2199276281275617,0.509845677945752,0.4721423530397629,5.259467069811776,99,0.14655859413003813,0.18367041931743708,0.10944676905970782,0.18453957536806562,0.1085776127247698,0.002183466524677981,0.13348131199677785,0.17242554565270743,0.09453708370526631
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_norecovery-s1,dmc:ball_in_cup.catch.occ,hacssmv7_norecovery,1,0.5993980518083072,0.5497506561793868,0.5993980518083072,0.5497506561793868,0.8450045768090794,0.8663489266187352,0.48272266509584744,0.5172773349041525,0.48272266509584744,0.5172773349041525,3.707111715533197,3.486671797019997,2.657238845358364,2.584909861129018,2.782232372415223,2.101443134138875,0.7251802918914597,3.01708984375,0.9323773384094238,0.7398526072502136,0.31904871409787616,1.011199825240754,0.9813718230501166,0.19877958526005546,0.7742107633545133,0.7618964847601108,0.07754905189756893,0.3496433968863899,0.3458533448124265,0.009465172269639043,0.015992327901289023,0.015806591749681846,0.0015207057094776314,0.006431609082762429,0.006294684508662662,0.06751554319712463,0.16526812859477844,0.15758962950807712,0.22718858333108474,0.5227442979224004,0.48771498105415495,5.571294737250791,99,0.16257944733205468,0.14175969309578038,0.18339920181082822,0.16257944719826198,0.0,0.002392688898286001,0.14878749211629233,0.14878749211629233,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaction-s1,dmc:ball_in_cup.catch.occ,hacssmv7_noaction,1,0.5984013651539313,0.5603757560522946,0.5984013651539313,0.5603757560522946,0.8470954996774102,0.865233507284303,0.4404148338063453,0.5595851661936548,0.4404148338063453,0.5595851661936548,0.0,0.0,0.0,0.0,0.0,0.0,,2.972907304763794,0.7729814052581787,0.7406365275382996,0.2618435930205162,5.487183168884438,5.331329827291899,0.0,4.958755328964165,4.840848737797401,0.09018429842304526,0.5817819104878984,0.5622767247227727,0.011262365722900318,0.05854124925566669,0.05689872530012162,0.0036787139152884914,0.1268814384465985,0.1215450942477326,0.07486565363397452,0.8369002846202068,0.7987171352225596,0.2338452899077672,2.112232577464691,2.0042820093484885,12.704616409673514,99,0.13263377466988482,0.10592047227118018,0.15934707697660702,0.15802697506215838,0.10724057380933687,0.001990983417775469,0.11209317366282145,0.13454613387584685,0.08964020599921545
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_single-s1,dmc:ball_in_cup.catch.occ,hacssmv7_single,1,0.5555132386599759,0.5445854033386808,0.5555132386599759,0.5445854033386808,0.8622742352917937,0.8709720218055935,0.5,0.5,0.0,1.0,3.864944553692532,3.604645474664098,1.7732331541674444,3.434157914843019,2.670991763312089,2.420593315353768,-0.1292328442960056,3.058206796646118,0.0,3.058206796646118,0.2806824078600225,6.239801464147167,6.134583687028168,0.12568721592802468,5.642917979434445,5.563917334077117,0.06752837382188716,1.526474583931342,1.493774078104984,0.005417183081249867,0.18685863871900116,0.17632723638900313,0.0,0.04245553729774389,0.044113167581321285,0.07718623582858247,0.9736891756285347,0.9601822666606225,0.22899387696925927,1.9436267902333806,1.8680451453949718,12.32144105903704,99,0.13939692665363937,0.11387163257659083,0.16492222110697985,0.16367469022236555,0.11511916329396427,0.0020422659584623903,0.125580117503802,0.14859269777933756,0.10256753404935201
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s1,dmc:ball_in_cup.catch.occ,hacssmv7,1,0.6003842638993749,0.5501830843220658,0.6003842638993749,0.5501830843220658,0.844338200513469,0.8664736846150101,0.4839759191607929,0.516024080839207,0.4839759191607929,0.516024080839207,3.6562091523301414,3.4857139991707324,2.600541759189363,2.570028778884586,2.793213347338129,2.0852245155538873,0.6948410213937756,2.9523658752441406,0.9296382665634155,0.7211983799934387,0.32804782960223794,1.150538188517002,1.115933198650056,0.2062738050827189,0.9193309577457627,0.9052596964241421,0.07783624078349294,0.36195094567667235,0.35599644636018557,0.009519231818379601,0.01645395515871593,0.016736485304235497,0.0013974946662120966,0.0028829340001982375,0.0026227983828329355,0.06713626398064038,0.18023883926185377,0.16897842591732068,0.2332555867650273,0.5610660773587464,0.5198438406109508,5.7392212977343915,99,0.13715004703546346,0.1072030273651836,0.16709706680608785,0.16272891604672912,0.11157117870152332,0.0020337366640347508,0.12451388498147328,0.14902890940507252,0.09999885737895965
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaux-s2,dmc:ball_in_cup.catch.occ,hacssmv7_noaux,2,0.6018690891861861,0.5452249905927894,0.6018690891861861,0.5452249905927894,0.846754028760164,0.8686128133156226,0.4902867388884045,0.5097132611115954,0.4902867388884045,0.5097132611115954,3.619815720985096,3.3877628557010455,2.650604277196532,2.465230784246845,2.68443122687044,2.066583207778137,0.7235060839080095,2.9363787174224854,0.9634692668914795,0.6988716125488281,0.30382825341839614,0.0,0.0,0.1822365757154171,0.0,0.0,0.08754032472552592,0.0,0.0,0.011162857815626627,0.0,0.0,0.0013521551939265023,0.0,0.0,0.06324178109687516,0.0,0.0,0.21751360646901205,0.0,0.0,0.0,0,,,,,,0.0,0.12311009138822555,0.14808193484942117,0.09813825110594432
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_sharedaction-s2,dmc:ball_in_cup.catch.occ,hacssmv7_sharedaction,2,0.596812534704973,0.5425616989997409,0.596812534704973,0.5425616989997409,0.8446008003199084,0.8698567767369175,0.4868649046618908,0.5131350953381092,0.4868649046618908,0.5131350953381092,3.6273237160239935,3.6273237160239935,2.752832172509397,2.3620737437318318,2.752832172509397,2.3620737437318318,1.0000000000000009,2.915274143218994,0.8826011419296265,0.6451714038848877,0.3044283639430606,2.30890316115918,2.2452019415301705,0.18950282059422113,2.1914432153420447,2.1380061564673176,0.08099588924072887,0.30626159109677764,0.29515078874840567,0.00985772594073165,0.023636527699044663,0.02231072122055112,0.0011330337285183642,0.009683501863181097,0.009464380397772958,0.06166989133604272,0.20716734419333116,0.19522961133505917,0.2151821127845778,0.6254946164523925,0.5865539200620473,5.946102030556517,99,0.13566162104391222,0.1065073328721938,0.1648159092658029,0.16093426594964316,0.11038897653955937,0.002025651039798808,0.12132928152879079,0.1456777129570643,0.09698085109392802
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noshrink-s2,dmc:ball_in_cup.catch.occ,hacssmv7_noshrink,2,0.5,0.5,1.0,1.0,0.8530632535450517,0.8694579066441903,0.508859157907323,0.491140842092677,0.508859157907323,0.491140842092677,3.8425375908568093,3.2898030772165243,2.7940735849666516,2.6378491122388454,2.596617394962838,2.0199956413417635,0.6991304199315963,3.0877950191497803,1.0799551010131836,0.7318763136863708,0.31755364161752303,1.934120224352085,1.8512082152052451,0.1779025360809044,1.2217854865104167,1.191806720646893,0.03324714457097695,0.8101163244718182,0.760899664917789,0.0,0.4513174974136384,0.44015592253130187,0.004536038765916779,0.052536813214636706,0.049352929642646426,0.09657090837897027,0.5515942722216062,0.525461667908848,0.2423615364400547,1.0397446641663484,0.9774033887536113,8.52093561102136,99,0.13922922874306454,0.10785164802798251,0.1706068095166809,0.163619036793575,0.114839420868157,0.0020525655176353887,0.12881759375333787,0.15128425161043804,0.10635094861189524
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_actiononly-s2,dmc:ball_in_cup.catch.occ,hacssmv7_actiononly,2,0.6023488445175111,0.5479827608329186,0.6023488445175111,0.5479827608329186,0.8466674298916167,0.8677084911932559,0.48661206559703046,0.5133879344029696,0.48661206559703046,0.5133879344029696,3.5963999913945606,3.386758253718692,2.5465357289074095,2.5395370994535233,2.661651087815174,2.0942170269253366,0.6779645449964171,2.9672677516937256,0.9619002342224121,0.7247306704521179,0.31353665937906333,1.2632724130880466,1.2324493302084267,0.19052072883986781,1.0664650779745426,1.0524391365471522,0.08063831782548288,0.2817920108623788,0.2751667877701309,0.010285072889140072,0.011306535767768949,0.011967065156550409,0.0015356204254944241,0.010399142180005918,0.01058260741157384,0.06929400321059843,0.18794832637347725,0.1781725138809108,0.22493276911070162,0.5861246765394262,0.5509862134142922,5.514953227105478,99,0.13792408740212755,0.09802991018853204,0.1778182643732238,0.1379240873937655,0.0,0.0019394379940581904,0.14564538657665252,0.14564538657665252,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_uniform-s2,dmc:ball_in_cup.catch.occ,hacssmv7_uniform,2,0.5998948141861984,0.5478639269123482,0.5998948141861984,0.5478639269123482,0.8453060594482358,0.8682643725382049,0.4883755041120646,0.5116244958879355,0.4883755041120646,0.5116244958879355,3.643555284842846,3.434467540982007,2.5411929599486798,2.611098131823756,2.704009461243626,2.117522166014788,0.656561431876324,2.9729762077331543,0.9649827480316162,0.723895788192749,0.2962086125796436,1.2493507021428332,1.2164229316965987,0.17892706861971636,1.025913191889102,1.0122738561663707,0.07991955266178172,0.3709600305389668,0.3642786025348194,0.010106405310245387,0.013459216385489758,0.013158293663251733,0.0014527202086515275,0.0054082572591376025,0.005508822273862628,0.06402083279032245,0.1960742349490044,0.18685848983163778,0.2124490398387044,0.5762919833141045,0.5358804956121833,6.002251459680806,99,0.14704859146365412,0.18378815852632427,0.11030902424210517,0.18489314187589853,0.10920404124373673,0.0021929194800877675,0.13443822741508485,0.1735379119714101,0.0953385450442632
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_norecovery-s2,dmc:ball_in_cup.catch.occ,hacssmv7_norecovery,2,0.5954856214829263,0.54432496477336,0.5954856214829263,0.54432496477336,0.8461825764589469,0.868483800529336,0.4891189643178271,0.5108810356821729,0.4891189643178271,0.5108810356821729,3.6055738215996938,3.3279690139003284,2.617968775991459,2.4791938348864164,2.632479757897562,2.0360324363183233,0.7006051740264979,2.9075534343719482,0.9441545009613037,0.6836255192756653,0.30505051541444705,0.944141266080677,0.9095363183699143,0.1835566613089946,0.7474803344506508,0.7329174782441965,0.08233484495577668,0.2466556256502598,0.24081910265263293,0.010168127505859314,0.026815848159329744,0.0258906986183382,0.001342337612401496,0.0033043682409927624,0.0032945506594677563,0.0633480338522904,0.150163337957152,0.14011052453920178,0.22014898652873938,0.49855575980288885,0.4601981126536733,5.192558423465505,99,0.16155752223549466,0.1404977198083928,0.18261732433647687,0.161557522101702,0.0,0.002391012718504477,0.14595024148623148,0.14595024148623148,0.0
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaction-s2,dmc:ball_in_cup.catch.occ,hacssmv7_noaction,2,0.5951945714054235,0.5575284500681251,0.5951945714054235,0.5575284500681251,0.8479432750971303,0.8660717669166259,0.44454845785649383,0.5554515421435062,0.44454845785649383,0.5554515421435062,0.0,0.0,0.0,0.0,0.0,0.0,,2.8963468074798584,0.794019877910614,0.719075620174408,0.257277145642565,5.52131023293839,5.373112179896093,0.0,4.957822407101588,4.8508321505871415,0.07556801486405038,0.5550625027179635,0.5364236834018999,0.00926526561039003,0.056971981625324096,0.05560170381263473,0.002930438766826079,0.13001174547159733,0.12572915151084474,0.07675143190597364,0.8464866125645818,0.8146445358387577,0.23344333334168646,2.2045591033506264,2.090326885366246,13.440100207819196,99,0.1323595971420959,0.10558667482952477,0.15913251937104664,0.15756659238159187,0.10715260160992844,0.0019905320927036977,0.11210816711187363,0.13460668543974558,0.08960965732733409
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_single-s2,dmc:ball_in_cup.catch.occ,hacssmv7_single,2,0.5572359365296099,0.5435157023154803,0.5572359365296099,0.5435157023154803,0.8615961477544705,0.8711100923194526,0.5,0.5,0.0,1.0,3.976337037757408,3.6346004713391102,1.6865157109758027,3.6009611209332912,2.637967797870679,2.50028927999458,-0.11085022183571792,3.0195415019989014,0.0,3.0195415019989014,0.2752379173732649,6.254739589498693,6.154416253205734,0.11983426900852946,5.618355273927901,5.547689572932631,0.06386264423533378,1.5519986260162193,1.5216076375654328,0.00508882107584545,0.18343689006263625,0.1733102139722434,0.0,0.027476708021832094,0.028828863215758595,0.0769632546947888,1.0681619914403266,1.0546702666547971,0.22664505979455604,1.9929318882328244,1.9082696644900283,12.288213900918702,99,0.14093734173461644,0.11507389553133754,0.1668007880215158,0.16525581922260868,0.1166188643218826,0.0020646134930201645,0.1281905307372411,0.15151732603708903,0.10486374288797379
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,hacssmv7,2,0.5967377075954099,0.5467441305229361,0.5967377075954099,0.5467441305229361,0.8456250688809518,0.8681151987271702,0.4873375303824374,0.5126624696175625,0.4873375303824374,0.5126624696175625,3.6562079238606673,3.396863642432489,2.578732258792522,2.591909782373676,2.6651416199828306,2.1061108115944482,0.6756304273362038,2.9199273586273193,0.957429826259613,0.7084338665008545,0.29170928983411915,1.111778548971136,1.077131709983402,0.17760638297547815,0.9046413464855344,0.8900890232716687,0.08209835061661902,0.27829965295681525,0.27093344271927194,0.010343709206876871,0.02223005472288747,0.02166762776716745,0.0012441986756438791,0.008345824111718086,0.008237867593435463,0.06251323392208084,0.16757708807286834,0.15796421981658648,0.20686637852011355,0.5581925929150726,0.5187092418894531,5.860608701698662,99,0.13688673589098466,0.10679169425659309,0.16698177724106678,0.16227612573356606,0.11149734529581937,0.00203724708189983,0.12255925297737122,0.1469470266501109,0.09817148029804229
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_noaux-s3,dmc:ball_in_cup.catch.occ,hacssmv7_noaux,3,0.6048586057524611,0.5453824774659388,0.6048586057524611,0.5453824774659388,0.8464860413294548,0.8695969762971826,0.4935382272220139,0.506461772777986,0.4935382272220139,0.506461772777986,3.752794259700654,3.401633111888449,2.7262989002402853,2.578906563292048,2.6668663672176613,2.111618243740846,0.7333146057450547,3.07586669921875,0.9807672500610352,0.7175832986831665,0.2970004629286942,0.0,0.0,0.1823896587949949,0.0,0.0,0.07638692887605983,0.0,0.0,0.00952930658085349,0.0,0.0,0.0013611706682407857,0.0,0.0,0.06774149195303458,0.0,0.0,0.21077655049806834,0.0,0.0,0.0,0,,,,,,0.0,0.12819807598988214,0.1536392303307851,0.10275692592064539
lewm-dmc:ball_in_cup.catch.occ-hacssmv7_sharedaction-s3,dmc:ball_in_cup.catch.occ,hacssmv7_sharedaction,3,0.6049805502988361,0.5469643521476839,0.6049805502988361,0.5469643521476839,0.8419821430894119,0.8684337943361287,0.4935041269844335,0.5064958730155665,0.4935041269844335,0.5064958730155665,3.7325207628338704,3.7325207628338704,2.8497232285856833,2.410557770609353,2.8497232285856833,2.410557770609353,1.0000000000000013,3.1208767890930176,0.9564930200576782,0.7004112601280212,0.32140423196979573,2.346267408286499,2.291175685279133,0.20255266832660146,2.235312415939864,2.1874011177783825,0.07955524047665109,0.2567542609193202,0.24898764246511002,0.009858916230067466,0.006402293907857129,0.006236364398965802,0.001599416266160742,9.646623370734065e-05,0.0003347118316272969,0.07054576147111742,0.21567288432491602,0.2064329392021593,0.22553846627882904,0.6291824950888741,0.6000949608147738,5.788301507125061,99,0.13759930295541498,0.1077546628252692,0.1674439431106469,0.16296543493682955,0.11223317088201792,0.002042829437193488,0.12607221841812133,0.15046746850013734,0.10167697578668594
