run_name,env,seed,condition,rho_fast,rho_medium,episodes,length,history_len,checkpoint_sha256,val_feature_sha256,native_recurrence_max_abs,static_gate_fast,static_gate_medium,route_fast,route_medium,action_head_fast_norm,action_head_medium_norm,action_head_cosine,mse_pre,mse_blackout_transition,mse_deep_blackout,mse_first_post,mse_recovery,mse_late_post,mse_all
lewm-dmc:finger.spin.occ-hacssmv7-s1,dmc:finger.spin.occ,1,rho00,0.0,0.0,150,32,3,a0a1ea475762bdaa262b00bae8cc6d65a5b2c0b285119d457a06898c41bedba1,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.845021665096283,0.8863677978515625,0.5380330681800842,0.46196696162223816,3.643720865249634,3.781022548675537,0.7690123915672302,0.3595804907594408,0.713264635834429,1.1049397980504565,1.5381083490451177,0.3824021901190281,0.36075775852952247,0.5160151836944038
lewm-dmc:finger.spin.occ-hacssmv7-s1,dmc:finger.spin.occ,1,rho11,1.0,1.0,150,32,3,a0a1ea475762bdaa262b00bae8cc6d65a5b2c0b285119d457a06898c41bedba1,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.845021665096283,0.8863677978515625,0.5380330681800842,0.46196696162223816,3.643720865249634,3.781022548675537,0.7690123915672302,0.35960641439471924,0.7915146014756627,1.3101934281984966,1.3141742918888728,0.3868715594212214,0.3609869598578184,0.5380385130575334
lewm-dmc:finger.spin.occ-hacssmv7-s1,dmc:finger.spin.occ,1,rho01,0.0,1.0,150,32,3,a0a1ea475762bdaa262b00bae8cc6d65a5b2c0b285119d457a06898c41bedba1,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.845021665096283,0.8863677978515625,0.5380330681800842,0.46196696162223816,3.643720865249634,3.781022548675537,0.7690123915672302,0.35957884382633937,0.7342329171134366,1.112799231674936,1.1882026105125745,0.3818116824825605,0.3608864990564493,0.5069482350469321
lewm-dmc:finger.spin.occ-hacssmv7-s1,dmc:finger.spin.occ,1,rho10,1.0,0.0,150,32,3,a0a1ea475762bdaa262b00bae8cc6d65a5b2c0b285119d457a06898c41bedba1,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.845021665096283,0.8863677978515625,0.5380330681800842,0.46196696162223816,3.643720865249634,3.781022548675537,0.7690123915672302,0.35960675196278663,0.7735933548708757,1.2133156981401974,1.1730990890661877,0.38319743275642393,0.3606103028051364,0.5208759418558115
lewm-dmc:finger.spin.occ-hacssmv7-s2,dmc:finger.spin.occ,2,learned,0.6083526015281677,0.5355343818664551,150,32,3,c19ceda61b10650f5b2fb10cff6562ec215c1a37aa057e7bf82a3d7f6ca2c4ed,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.8431675434112549,0.8868383765220642,0.5422403812408447,0.4577595889568329,3.721968650817871,3.827301025390625,0.7695533633232117,0.357310652534167,0.7082450096971459,1.1616632031400997,1.1635068212946256,0.37930278211832047,0.35820542625891855,0.5065407632120039
lewm-dmc:finger.spin.occ-hacssmv7-s2,dmc:finger.spin.occ,2,rho00,0.0,0.0,150,32,3,c19ceda61b10650f5b2fb10cff6562ec215c1a37aa057e7bf82a3d7f6ca2c4ed,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.8431675434112549,0.8868383765220642,0.5422403812408447,0.4577595889568329,3.721968650817871,3.827301025390625,0.7695533633232117,0.357296144174678,0.6826275107430088,1.1826094652546777,1.7091756729284922,0.38262129967411357,0.3582542424286023,0.5251209434849777
lewm-dmc:finger.spin.occ-hacssmv7-s2,dmc:finger.spin.occ,2,rho11,1.0,1.0,150,32,3,c19ceda61b10650f5b2fb10cff6562ec215c1a37aa057e7bf82a3d7f6ca2c4ed,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.8431675434112549,0.8868383765220642,0.5422403812408447,0.4577595889568329,3.721968650817871,3.827301025390625,0.7695533633232117,0.35732364280592827,0.7274574842386775,1.312978944811556,1.3377189739545186,0.3831031514455875,0.35845986465230967,0.5305682173833765
lewm-dmc:finger.spin.occ-hacssmv7-s2,dmc:finger.spin.occ,2,rho01,0.0,1.0,150,32,3,c19ceda61b10650f5b2fb10cff6562ec215c1a37aa057e7bf82a3d7f6ca2c4ed,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.8431675434112549,0.8868383765220642,0.5422403812408447,0.4577595889568329,3.721968650817871,3.827301025390625,0.7695533633232117,0.35729644317002524,0.6938521129058467,1.1294343497024641,1.2313295735915502,0.37957703401645027,0.35832165381465203,0.5041241252148289
lewm-dmc:finger.spin.occ-hacssmv7-s2,dmc:finger.spin.occ,2,rho10,1.0,0.0,150,32,3,c19ceda61b10650f5b2fb10cff6562ec215c1a37aa057e7bf82a3d7f6ca2c4ed,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.8431675434112549,0.8868383765220642,0.5422403812408447,0.4577595889568329,3.721968650817871,3.827301025390625,0.7695533633232117,0.3573214910924435,0.7167114083468914,1.2204112735059527,1.1933651262521743,0.38006571620702745,0.35813428993026414,0.5145469245160448
lewm-dmc:finger.spin.occ-hacssmv7-s3,dmc:finger.spin.occ,3,learned,0.6068165898323059,0.5298849940299988,150,32,3,99b185894f89b79dd400b4c133939cb2d88e44e3db618338af415fe04e838f70,ee092c09ab7d7dd725b0c9e38f615296f055ac40d8b01a3a75f9dd87ba0297d7,0.0,0.843899130821228,0.887721061706543,0.5444741249084473,0.4555259346961975,3.7573628425598145,3.81463623046875,0.7955915331840515,0.3611257883622533,0.6926337289479044,1.1778357643220159,1.1700522744655608,0.3771836365759373,0.3620689980800335,0.5093312248621864
