metric,candidate,reference,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
clean_mse_pre,hacssmv5,ssm,25,0.4183183842897415,0.4296769094467163,0.021565736474343046,16,0,3
clean_mse_blackout_transition,hacssmv5,ssm,25,0.6726716125011444,0.7418165814876556,0.08542471657784982,18,0,4
clean_mse_deep_blackout,hacssmv5,ssm,25,1.0565356135368347,0.9789591097831726,-0.07105639017386159,4,0,1
clean_mse_first_post,hacssmv5,ssm,25,1.069115023612976,1.0226978754997254,-0.03271349345372577,8,0,1
clean_mse_recovery,hacssmv5,ssm,25,0.4704125487804413,0.4725182729959488,0.005907803759536193,17,0,3
clean_mse_late_post,hacssmv5,ssm,25,0.43672859311103823,0.45109199941158296,0.03162045876615787,16,0,3
clean_mse_all,hacssmv5,ssm,25,0.5449400627613068,0.551792961359024,0.014298358054002647,16,0,3
