candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv7,ssm,dmc:reacher.hard.occ,3,0.8326524098714193,0.8189797004063925,-0.016947374771142585,1,0
hacssmv7,ssm,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9775559902191162,0.04489113172008275,3,0
hacssmv7,ssm,dmc:finger.spin.occ,3,1.1470349232355754,1.2022446393966675,0.04590143054779174,3,0
hacssmv7,ssm,dmc:cheetah.run.occ,3,0.560714840888977,0.6563953757286072,0.14578094506729333,3,0
hacssmv7,ssm,ogbench:cube-single.occ,3,1.3555450042088826,1.48313041528066,0.08605521114437915,3,0
hacssmv7,ssm,__overall__,15,,,0.061136268741680884,13,0
hacssmv7,hacsmv4_two_noaux,dmc:reacher.hard.occ,3,0.8326524098714193,0.8383258779843649,0.006742665476097053,2,0
hacssmv7,hacsmv4_two_noaux,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9760542710622152,0.04386303999866714,3,0
hacssmv7,hacsmv4_two_noaux,dmc:finger.spin.occ,3,1.1470349232355754,1.1303319136301677,-0.014876234356004926,1,0
hacssmv7,hacsmv4_two_noaux,dmc:cheetah.run.occ,3,0.560714840888977,0.5666976968447367,0.010488777306809626,2,0
hacssmv7,hacsmv4_two_noaux,ogbench:cube-single.occ,3,1.3555450042088826,1.3828421433766682,0.019699044358038723,3,0
hacssmv7,hacsmv4_two_noaux,__overall__,15,,,0.013183458556721523,11,0
hacssmv7,hacssmv6,dmc:reacher.hard.occ,3,0.8326524098714193,0.837739904721578,0.006055685809216129,2,0
hacssmv7,hacssmv6,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9631660977999369,0.03181179965619211,3,0
hacssmv7,hacssmv6,dmc:finger.spin.occ,3,1.1470349232355754,1.1309776306152344,-0.01433276935517023,0,0
hacssmv7,hacssmv6,dmc:cheetah.run.occ,3,0.560714840888977,0.5650643905003866,0.007707559945126286,2,0
hacssmv7,hacssmv6,ogbench:cube-single.occ,3,1.3555450042088826,1.382214109102885,0.01928542142993707,3,0
hacssmv7,hacssmv6,__overall__,15,,,0.010105539497060273,10,0
hacssmv7,hacssmv6_static,dmc:reacher.hard.occ,3,0.8326524098714193,0.858836849530538,0.030350797103048745,3,0
hacssmv7,hacssmv6_static,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.8936890363693237,-0.043120838017839835,0,0
hacssmv7,hacssmv6_static,dmc:finger.spin.occ,3,1.1470349232355754,1.1993539730707805,0.04339722978939829,3,0
