env,design,n_seeds,trainable_parameters_mean,trainable_parameters_std,val_pred_loss_mean,val_pred_loss_std,clean_mse_pre_mean,clean_mse_pre_std,clean_mse_blackout_transition_mean,clean_mse_blackout_transition_std,clean_mse_deep_blackout_mean,clean_mse_deep_blackout_std,clean_mse_first_post_mean,clean_mse_first_post_std,clean_mse_recovery_mean,clean_mse_recovery_std,clean_mse_late_post_mean,clean_mse_late_post_std,clean_mse_all_mean,clean_mse_all_std,clean_mse_first_post_ablated_mean,clean_mse_first_post_ablated_std,clean_input_mse_first_post_mean,clean_input_mse_first_post_std,last_visible_mse_first_post_mean,last_visible_mse_first_post_std,constant_mse_first_post_mean,constant_mse_first_post_std,persistence_mse_first_post_mean,persistence_mse_first_post_std,val_hier_loss_mean,val_hier_loss_std,val_hier_loss_fast_mean,val_hier_loss_fast_std,val_hier_loss_medium_mean,val_hier_loss_medium_std,val_hier_loss_slow_mean,val_hier_loss_slow_std,val_hier_loss_h1_mean,val_hier_loss_h1_std,val_hier_loss_h2_mean,val_hier_loss_h2_std,val_hier_loss_h4_mean,val_hier_loss_h4_std,val_hier_loss_h8_mean,val_hier_loss_h8_std,val_hier_loss_h16_mean,val_hier_loss_h16_std,tau_fast_mean,tau_fast_std,tau_slow_mean,tau_slow_std,tau_fast_min_mean,tau_fast_min_std,tau_fast_max_mean,tau_fast_max_std,tau_medium_min_mean,tau_medium_min_std,tau_medium_max_mean,tau_medium_max_std,val_hier_loss_bridge_mean,val_hier_loss_bridge_std,val_hier_loss_recovery_mean,val_hier_loss_recovery_std,val_hier_overlap_mean,val_hier_overlap_std,rho_fast_mean,rho_fast_std,rho_medium_mean,rho_medium_std,action_head_fast_norm_mean,action_head_fast_norm_std,action_head_medium_norm_mean,action_head_medium_norm_std,action_head_cosine_mean,action_head_cosine_std
dmc:reacher.hard.occ,hacssmv6,3,851076.0,0.0,0.5573494503233167,0.007072823972042715,0.23821961879730225,0.0005388582045620163,0.41364460190137226,0.005400459223325049,0.7851478457450867,0.009059009965053018,0.837739904721578,0.013406023579179875,0.2607365846633911,0.002025670297208903,0.2571774224440257,0.00047180971399153377,0.34367015957832336,0.0012001732114576967,2.509953419367472,0.14861830150498934,0.23580129941304526,0.0007355813221811057,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.046553417907820804,0.00012724431259918755,0.03325884269343482,0.0001332056928209766,0.05984799116849899,0.0001294505939407866,,,0.01811738856136799,6.551968630580522e-05,0.04840029612183571,0.00020167669852243214,0.03320176132851177,7.232362068265622e-05,0.08649422294563718,0.00018811376916500876,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dmc:reacher.hard.occ,hacssmv6_static,3,851076.0,0.0,0.572720353603363,0.009924175193726206,0.24770128230253854,0.00040340072122547934,0.42113378643989563,0.005154895008321785,0.7974705100059509,0.011329288136440253,0.858836849530538,0.018936227559693417,0.26233822107315063,0.0016560586533493507,0.2672666112581889,0.00040107948073473147,0.35336900750796,0.0017312878454482478,2.168784578641256,0.18589299270912318,0.246948833266894,0.000636738690711905,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.0562976455854045,0.00020650697730206433,0.04355684033698506,0.00023378870727689457,0.06903845012187958,0.0002173462206575408,,,0.02533041164278984,0.0001282115305569789,0.06178326752450731,0.0003394956368533318,0.03865513768461015,0.00013059311942154397,0.09942176186376148,0.0003041905516946109,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dmc:reacher.hard.occ,hacssmv7,3,852614.0,0.0,0.555127739376492,0.007023088515369072,0.23945886890093485,0.0005168415823551358,0.419651061296463,0.006045275235548623,0.7872108618418375,0.011929904032177833,0.8326524098714193,0.013057939842982496,0.25933681925137836,0.0019524937914949256,0.2582563857237498,0.0005350057402465695,0.3450157443682353,0.001606651259285255,2.411437511444092,0.140557779894885,0.2373093068599701,0.0005947296473365312,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.05075487911701202,0.001292455686225326,0.020631744066874187,0.0002928007796278458,0.08087801575660705,0.002296183386376476,,,0.010974749848246574,0.00011698593476849951,0.030288738368286026,0.00046871779192329843,0.036965925031238134,0.000738669564328791,0.1247901091310713,0.003854114756024604,,,2.0,0.0,8.0,0.0,,,,,,,,,0.06339000571105216,0.001502270006502118,0.03811975356605318,0.001083836307579835,0.0,0.0,0.6362772782643636,0.001134361893608474,0.5531201362609863,0.0029593224764037003,3.3658905029296875,0.05880506086722843,3.274734894434611,0.08385515166721277,0.7846969167391459,0.0015206442782267457
dmc:reacher.hard.occ,hacssmv7_actiononly,3,852614.0,0.0,0.5559364758597479,0.007118076022788844,0.2394154816865921,0.000489286013678514,0.4207949936389923,0.006528881400635589,0.7911821206410726,0.011845457113245396,0.8342399795850118,0.01329890942238228,0.2594313820203145,0.0018385112577522413,0.25819597641626996,0.0005104453841313547,0.34556859731674194,0.0015244327926391059,2.468034823735555,0.15938844914903524,0.2372179925441742,0.0006290045299220587,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.05170203525159094,0.00026755883366408946,0.02766308006313112,0.0001244280861821186,0.0757409910692109,0.0004231936361094671,,,0.015167516705890496,6.75258964472389e-05,0.04015864284502135,0.00018134857931243658,0.03767159246736103,0.00016522775195202777,0.11381039516793356,0.0006817840599663158,,,2.0,0.0,8.0,0.0,,,,,,,,,0.05170203702317344,0.0002675586100371323,0.0,0.0,0.0,0.0,0.6356148719787598,0.0007279878596945373,0.5526298483212789,0.002562667066556776,3.2960126399993896,0.05961925626412024,3.26740034421285,0.08401738357194302,0.7790246407190958,0.0017887289276177218
dmc:reacher.hard.occ,hacssmv7_noaction,3,852614.0,0.0,0.5572237835990058,0.0073797701883047675,0.24067437648773193,0.0005590968107785216,0.4267980754375458,0.006533136855504346,0.8084503213564554,0.007611567993859655,0.8356770078341166,0.013956958582454238,0.259377121925354,0.0026937125963708867,0.25942857066790265,0.0006811247119102113,0.34887823462486267,0.0009715081456307326,2.4451992511749268,0.19456526576851568,0.2390599548816681,0.0007761035924580119,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.043365967290269,0.0011829903973636095,0.02005788524945577,0.0004256178567448873,0.06667404986090131,0.0019405998194377257,,,0.010804857810338337,0.00017238946198088305,0.029310913044545386,0.0006789205265002039,0.032370496624045904,0.0006828198953276878,0.10097760574685202,0.0031983816624483255,,,2.0,0.0,8.0,0.0,,,,,,,,,0.05446637370520168,0.0014467885283503807,0.03226556281248728,0.0009193298054037221,0.0,0.0,0.6436018745104471,0.0007353534420824218,0.574052631855011,0.002926520497263491,0.0,0.0,0.0,0.0,0.0,0.0
dmc:reacher.hard.occ,hacssmv7_noaux,3,852614.0,0.0,0.5558313912815518,0.006776748257119166,0.2393854707479477,0.0004822730449364749,0.42118298014005023,0.008299886910209065,0.7897974054018656,0.008953178736935333,0.8340611259142557,0.012704095993378378,0.25960488120714825,0.001860696688113787,0.2581437329451243,0.00047459656987860723,0.3454406460126241,0.0008607024445988247,2.416901191075643,0.12621238499723345,0.2371968775987625,0.0006231020674498271,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.05091737546854549,0.0011897337418786114,0.020990360114309523,0.0003028082852153431,0.08084439294205772,0.002077884863084358,,,0.011155493247012297,0.00012068664633947123,0.03082522706853019,0.000485263297387013,0.03697644387682279,0.0006511466340485999,0.12471234483851328,0.0035046622260294143,,,2.0,0.0,8.0,0.0,,,,,,,,,0.06370991761485735,0.00138700334969407,0.03812483862042427,0.0009935877830857232,0.0,0.0,0.6357725461324056,0.0006676776239291403,0.5503434340159098,0.0022940776186775006,3.29754368464152,0.05703083748024817,3.3045435746510825,0.09043853016787463,0.786496082941691,0.0018193899918643843
dmc:reacher.hard.occ,hacssmv7_norecovery,3,852614.0,0.0,0.5556186048189798,0.006983566358432375,0.23943772415320078,0.000444202588674083,0.42043207089106244,0.00650630814085347,0.790286660194397,0.01132774953847072,0.8336208065350851,0.01309864833464217,0.2594377001126607,0.0018344565890317625,0.2582012911637624,0.0005499270695818029,0.345425287882487,0.0014569345743296266,2.4088857173919678,0.12330132426733495,0.23720329999923706,0.0006014720155242587,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.0631402754618062,0.001447121120020615,0.030949464589357375,0.0004412605029966685,0.0953310889005661,0.002458120405494379,,,0.01630781679517693,0.00018177238335695823,0.04559111181232665,0.0007011207952014362,0.04351951569318771,0.000816525604834222,0.14714266459147135,0.004099956445755498,,,2.0,0.0,8.0,0.0,,,,,,,,,0.0631402756439315,0.0014471209411160337,0.0,0.0,0.0,0.0,0.6357353528340658,0.0008217845299114113,0.5529485940933228,0.0024398683310259783,3.397320032119751,0.05818755683288677,3.27363650004069,0.0891299603329164,0.7858882546424866,0.0013968605990600724
dmc:reacher.hard.occ,hacssmv7_noshrink,3,852614.0,0.0,0.5568044283654955,0.006492152911070004,0.23823181788126627,0.0005446404170122324,0.413210262854894,0.005200722807879352,0.7847474416097006,0.00884224646197929,0.8366955121358236,0.01239947156801976,0.26039238770802814,0.001859585776344906,0.25722335775693256,0.0004508822526776171,0.34354759256045025,0.0010174458136186634,2.474506934483846,0.15190999088709836,0.23578623433907828,0.0007900997483348654,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.04957412085599369,0.0007430343428878379,0.02164245777659946,0.00023957877032672895,0.07750578509436713,0.0012533991608212826,,,0.011475953496992588,0.00010461521498027665,0.031808961613310704,0.0003747366657279661,0.036359445270564825,0.0004597338614195946,0.11865212437179354,0.002047103553093671,,,2.0,0.0,8.0,0.0,,,,,,,,,0.05926369196838803,0.0008138157281687931,0.039884550273418425,0.0006733844949135261,0.0,0.0,1.0,0.0,1.0,0.0,3.265019178390503,0.05621501954943508,2.899932305018107,0.06658190883397895,0.8056691686312357,0.001962543089222197
dmc:reacher.hard.occ,hacssmv7_sharedaction,3,852614.0,0.0,0.5571235667334663,0.005705405481531364,0.2393846114476522,0.00038998572081843296,0.4199229081471761,0.007910388010608546,0.7911748091379801,0.008600777413465887,0.8365230957667033,0.010613673009435816,0.25980393091837567,0.0018587593191860656,0.25814075271288556,0.00042572802848870255,0.34554988145828247,0.0008935207837776682,2.4545300006866455,0.15063957248537108,0.23707403242588043,0.0004697245251368809,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.04711836480432086,0.0008691759350886178,0.021555462984575165,0.0002947699536124534,0.07268126441372766,0.0014454079201250884,,,0.01141581178125408,0.00011901369994334509,0.031695113703608516,0.00047059283847964887,0.03413333240482542,0.0004792044272281197,0.11122919890615675,0.0024119868870298654,,,2.0,0.0,8.0,0.0,,,,,,,,,0.05931856080889702,0.0010330327191449872,0.034918169163995316,0.0007056245553020527,0.0,0.0,0.6403131484985352,0.0010232704823166597,0.5451408425966898,0.002957998069966938,3.341690460840861,0.06658127321486831,3.341690460840861,0.06658127321486831,1.0,0.0
dmc:reacher.hard.occ,hacssmv7_single,3,852614.0,0.0,0.586735557185279,0.006133140228403641,0.24397635459899902,0.000645046263088265,0.4470238884290059,0.011777475753558647,0.8409647742907206,0.010184769394630753,0.88883904616038,0.011372393555209801,0.26477078596750897,0.002397123944626259,0.2631017466386159,0.00062383498867059,0.3589828809102376,0.00092641465468778,2.378390073776245,0.24733092889163352,0.2427916427453359,0.000645364060720252,0.7168161869049072,0.0,1.1618891954421997,0.0,14.402030944824219,0.0,0.06040842976835039,0.002832175556063835,0.022453834149572582,0.0005674444371343223,0.09836302353276147,0.005102019356053482,,,0.011809487069646518,0.0002151719234538602,0.033098181403345535,0.0009199342846805547,0.043083489653137,0.001779497539849991,0.153642555475235,0.008424935420678669,,,2.0,0.0,8.0,0.0,,,,,,,,,0.07654078854454888,0.003375192670185129,0.04427606905500094,0.002289187107245697,0.0,0.0,0.5361684163411459,0.00174126163196199,0.5911677281061808,0.004597244590181616,2.080317576726278,0.08727154288079476,3.0859928131103516,0.08368561798830895,-0.2343198905388514,0.007708778872836999
